,Unnamed: 0,0,1,2,3,4,5,6,7,8
1172,8,"DCE PRIME, LLC 
Trade Name: CBD PLUS USA",DAAA-VJ8I-P3HK,KMALAVE@COX.NET,5126359853,EDMOND,73034.0,LOGAN,,
1173,9,"DYMOND DISPENSARY LLC 
Trade Name:","DAAA-WUMP-
RKUP",RYDY0428@GMAIL.COM,5802516377,EDMOND,73034.0,LOGAN,,
1174,10,"FIRE RANCH FARMACY LLC 
Trade Name: FIRE RANCH FARMACY",DAAA-4YEB-1VXX,"JASONDCUNNINGHAM@HOTMAIL.
COM",4058235114,EDMOND,73034.0,LOGAN,,
1175,11,"GET BAK'D OKC LLC 
Trade Name: GET BAK'D OKC",DAAA-NYJ9-ABA6,GETBAKDOKC@GMAIL.COM,4056969460,EDMOND,73034.0,OKLAHOMA,,
1176,12,"GRAM CENTRAL STATION DISPENSARY LLC 
Trade Name: GRAM CENTRAL STATION DISPENSARY LLC",DAAA-VKX9-FIN1,CLBSTYLES@YAHOO.COM,4053617638,EDMOND,73034.0,OKLAHOMA,,
1177,13,"HIGHEST RELEAF DISPENSARY LLC 
Trade Name: HIGHEST RELEAF DISPENSAY",DAAA-4K8Y-YVN7,DRSIMILLY@GMAIL.COM,4056750072,EDMOND,73034.0,OKLAHOMA,,
1178,14,"JACKSON ROOTS LLC 
Trade Name: JACKSON ROOTS LLC",DAAA-BDYN-YFXC,CHALES@JACKSON-ROOTS.COM,4052836626,EDMOND,73034.0,LOGAN,,
1179,0,"MODERN SERRA LLC 
Trade Name: MODERN SERRA LLC",DAAA-4KCM-OL5H,MODERNSERRA@GMAIL.COM,4052165810,EDMOND,73034.0,OKLAHOMA,,
1180,1,"MR. GREEN, LLC 
Trade Name:",DAAA-N1RS-YJGW,ARABRITO0788.AB@GMAIL.COM,4058218366,EDMOND,73034.0,OKLAHOMA,,
1181,2,"NATIVE BROTHERS DISPENSARY OF EDMOND, LLC 
Trade Name:","DAAA-KCO3-
RQ9M","NATIVEBROTHERSDISPENSARY@GM
AIL.COM",4054796495,EDMOND,73034.0,OKLAHOMA,,
1182,3,"NATIVE REMEDY, LLC 
Trade Name: NATIVE REMEDY",DAAA-EKOR-Q9JU,CHELSEA.DOUGHTY@GMAIL.COM,4055035627,EDMOND,73034.0,OKLAHOMA,,
1183,4,"OKLADISPO FOX LAKE, LLC 
Trade Name: THE PEAK EDMOND DISPENSARY",DAAA-NJQW-8IQS,BLAKE@THEPEAKOK.COM,4054337370,EDMOND,73034.0,OKLAHOMA,,
1184,5,"ORIGINS CANNABIS OKLAHOMA LLC 
Trade Name:",DAAA-E1SX-1JEK,JON@ORIGINSCORPORATE.COM,2069159212,EDMOND,73034.0,OKLAHOMA,,
1185,6,"SERENITY HEALTH LLC 
Trade Name: EDMOND DISPENSARY - 11TH & BROADWAY DEPOT",DAAA-NJ99-XLLY,"SERENITYHEALTH2018@OUTLOOK.C
OM",4058859306,EDMOND,73034.0,OKLAHOMA,,
1186,7,"SUGAR LEAF LLC 
Trade Name: CALI ROOTS",DAAA-41SI-ZOZZ,JRJOHN2002@GMAIL.COM,3168060001,EDMOND,73034.0,OKLAHOMA,,
1187,8,"THC PLUS CANNABIS DISPENSARY LLC 
Trade Name: THC PLUS CANNABIS DISPENSARY",DAAA-EY6S-EII0,THCPLUSMONKEY@GMAIL.COM,4055349590,EDMOND,73034.0,LOGAN,,
1188,9,"THE GATEWAY CBD & DISPENSARY LLC. 
Trade Name: THE GATEWAY CBD & DISPENSARY LLC.",DAAA-V1UZ-WCSY,GATWAYCBD@GMAIL.COM,4059228856,EDMOND,73034.0,OKLAHOMA,,
1189,10,"THE PEAK DISPENSARY LLC 
Trade Name: LIKEWISE CANNABIS","DAAA-EK4Q-
RMBD",NLARSON3001@GMAIL.COM,9188012569,EDMOND,73034.0,OKLAHOMA,,
1190,11,"TIGHT EYEZ 
Trade Name: TIGHT EYEZ","DAAA-E1AA-
MHMB",DIRKALLENJR@ICLOUD.COM,4055439155,EDMOND,73034.0,OKLAHOMA,,
1191,12,"BROTHERS RETAIL 1, LLC 
Trade Name: PRESTIGE CANNABIS","DAAA-N1MR-
QH4Z","OKLAHOMABUSINESS1@GMAIL.CO
M",6192039724,EDMOND,73013.0,OKLAHOMA,,
1192,13,"ALTCARE 1 LLC 
Trade Name: FIRE LEAF",DAAA-EKM2-OCPB,TYLERDOOLITTLE@ME.COM,4054884149,EDMOND,73034.0,OKLAHOMA,,
1193,14,"GREEN SUPREME MEDICAL MARIJUANA DISPENSARY 2, LLC 
Trade Name: GREEN SUPREME 2",DAAA-KO65-KUJO,GREENSUPREME2020@GMAIL.COM,4054206370,EDMOND,73034.0,LOGAN,,
1194,0,"CANNABLESS RETAIL 19 LLC 
Trade Name: CANNABLESS RETAIL 19 LLC",DAAA-JYPZ-GX7A,LEGAL@CANNABLESS.CO,4056354814,EDMOND,73034.0,OKLAHOMA,,
1195,1,"46 RELEAF NO 1 INC 
Trade Name:",DAAA-N1HR-HCCQ,46RELEAFNO1@GMAIL.COM,4053610995,EDMOND,73013.0,OKLAHOMA,,
1196,2,"HIGHBLOOM ARTISAN CANNABIS RT. 66, LLC 
Trade Name: HIGHBLOOM ARTISAN CANNABIS","DAAA-QZMW-
BEA2",TROJANOWSKI3@AOL.COM,9046228221,EDMOND,73034.0,OKLAHOMA,,
1197,3,"13801 N WESTERN LLC 
Trade Name: OKIE KUSH CLUB",DAAA-NYCR-ZBCU,INFO@OKIEKUSHCLUB.COM,5806341518,EDMOND,73013.0,OKLAHOMA,,
1198,4,"B6 MEDICAL DISPENSARY LLC 
Trade Name: B6 MEDICAL DISPENSARY LLC",DAAA-VYPX-9B1I,GREGBUGAJ@YAHOO.COM,4057190313,EL RENO,73036.0,CANADIAN,,
1199,5,"BRANDI JO ENTERPRISES INC 
Trade Name: DANK TANK",DAAA-6HNR-IYXC,THUMPER0171@YAHOO.COM,5807294566,EL RENO,73036.0,CANADIAN,,
1200,6,"CHIEF CANNABIS LLC 
Trade Name: LOUD CLOUD",DAAA-FWXL-6JEM,CANNABIS2019@YAHOO.COM,4052609300,EL RENO,73036.0,CANADIAN,,
1201,7,"GREEN BUFFALO ENTERPRISES LLC 
Trade Name: THE GREEN BUFFALO CANNABIS COMPANY",DAAA-419B-NIGZ,"THEGREENBUFFALOLLC@GMAIL.CO
M",4055899270,EL RENO,73036.0,CANADIAN,,
1202,8,"HERBAN WELLNESS, LLC (DBA THE GRASS STATION) 
Trade Name: HERBAN WELLNESS, LLC (DBA THE GRASS STATION)",DAAA-41SJ-A1FJ,ASH@HANDLEYLAW.COM,4052951924,EL RENO,73036.0,CANADIAN,,
1203,9,"HIRB LIMITED LIABILITY COMPANY 
Trade Name: ROOT 66 DISPENSARY",DAAA-EK3Q-BSA6,JULIENEWPORT3@YAHOO.COM,4056509203,EL RENO,73036.0,CANADIAN,,
1204,10,"MATHEWS ENTERPRISES MEDICAL LLC 
Trade Name: CBD PLUS USA",DAAA-VJYK-0W9W,SHAWNPMH88@GMAIL.COM,4054732662,EL RENO,73036.0,CANADIAN,,
1205,11,"MIDWEST DISPENSARY OF OKLAHOMA LLC 
Trade Name: MIDWEST DISPENSARY",DAAA-4JLA-1LVC,MIDWESTWELLNESS@YAHOO.COM,4052066848,EL RENO,73036.0,CANADIAN,,
1206,12,"HEY BUDDYS LLC 
Trade Name: HEY BUDDYS LLC",DAAA-NJQE-5KH0,FNGARRISON1992@GMAIL.COM,5804836804,ELGIN,73538.0,COMANCHE,,
1207,13,"MCDONALD FAMILY ENTERPRISES,  LLC 
Trade Name: URBAN BLOOM",DAAA-NK5F-VCQO,URBANBLOOM0420@GMAIL.COM,5806958552,ELGIN,73538.0,COMANCHE,,
1208,14,"NATIVE BUDZ DISPENSARY LLC 
Trade Name: NATIVE BUDZ DISPENSARY LLC",DAAA-KQ1C-ARNO,"THURMAN.FREEMAN32@GMAIL.CO
M",5806580129,ELGIN,73538.0,COMANCHE,,
1209,0,"RED STATE HARVESTERS LLC 
Trade Name:",DAAA-EJK2-N5DS,DJHUTS@YAHOO.COM,5806950197,ELGIN,73538.0,COMANCHE,,
1210,1,"SPARK CANNABIS CO. 
Trade Name: SPARK CANNABIS CO.",DAAA-CIOR-4UCD,SPARKELGIN1@GMAIL.COM,4055016795,ELGIN,73538.0,COMANCHE,,
1211,2,"DANK DAWG, LLC 
Trade Name:",DAAA-E1B0-MS7B,DANKDAWG8@GMAIL.COM,5803038240,ELK CITY,73644.0,BECKHAM,,
1212,3,"GREEN HEALER LLC 
Trade Name:","DAAA-4KVQ-
OOM8",BIDNESS806@HOTMAIL.COM,5803745727,ELK CITY,73644.0,BECKHAM,,
1213,4,"HE-SHENG LLC 
Trade Name: HE-SHENG LLC","DAAA-XMXU-
CHEN",MATT@STACYLEGALGROUP.COM,4057353800,ELK CITY,73644.0,BECKHAM,,
1214,5,"THE NATURAL WAY LLC 
Trade Name: NATURAL WAY DISPENSARY",DAAA-VJKD-VICO,LANCE_BROOKS2007@YAHOO.COM,5802438241,ELK CITY,73644.0,BECKHAM,,
1215,6,"WEBB WELLNESS INC 
Trade Name: HEMP HILL DISPENSARY",DAAA-4YIM-LDQE,WEBBWELLNESS66@GMAIL.COM,5808214656,ELK CITY,73644.0,BECKHAM,,
1216,7,"420 FARMACY LLC 
Trade Name:",DAAA-4JNB-ASJD,THOMAS-JENN@CABLEONE.NET,5807990714,ELK CITY,73644.0,BECKHAM,,
1217,8,"GRANNY BUDS, LLC 
Trade Name: GRANNY BUDS, LLC",DAAA-EE9U-ICQC,STROGLIN@COX.NET,4054643959,ELMORE CITY,73433.0,GARVIN,,
1218,9,"SNOW GROWN DISPENSARY LLC 
Trade Name: SNOW GROWN DISPENSARY LLC",DAAA-YOQF-BEJ1,"SNOWGROWNDISPENSARY@GMAIL
.COM",4053310464,ELMORE CITY,73433.0,GARVIN,,
1219,10,"VC GREEN, LLC 
Trade Name: VC GREEN LLC",DAAA-EKLV-OU1I,MATT@STACYLEGALGROUP.COM,4058167228,ELMORE CITY,73433.0,GARVIN,,
1220,11,"B&B'S EMPIRE, LLC 
Trade Name: HEMPIRE DISPENSARY",DAAA-EY1V-ZNR4,UFC9001@YAHOO.COM,5802378289,ENID,73701.0,GARFIELD,,
1221,12,"BRANSCUM ENTERPRISES LLC 
Trade Name: FLIPPIN FARMS",DAAA-E1ED-LUTC,FLIPPINFARMSLLC@GMAIL.COM,2252532267,ENID,73701.0,GARFIELD,,
1222,13,"CBD BOUTIQUE, LLC 
Trade Name: WELLNESS CENTER OF ENID","DAAA-EKQY-
MHQK",CJMARTIN1972@AOL.COM,5805547909,ENID,73701.0,GARFIELD,,
1223,14,"HERB HOUSE DISPENSARY LLC 
Trade Name: HERB HOUSE DISPENSARY",DAAA-NKYT-6GLH,JOHN.HERBHOUSE@GMAIL.COM,5807476306,ENID,73701.0,GARFIELD,,
1224,0,"NATURAL REMEDIES MMJ LLC 
Trade Name: NATURAL REMEDIES MMJ LLC",DAAA-EYJQ-PQ9V,WBMELISSA@YAHOO.COM,5807474494,ENID,73701.0,GARFIELD,,
1225,1,"SOUL SISTERS WELLNESS LLC 
Trade Name: SOUL SISTERS DISPENSARY",DAAA-EJV7-SEOD,BROOKETINNIE@GMAIL.COM,5809777231,ENID,73701.0,GARFIELD,,
1226,2,"THE DANK HOUSE LLC 
Trade Name:",DAAA-S5II-MYPT,LORENZOTROY3@GMAIL.COM,5804026786,ENID,73701.0,GARFIELD,,
1227,3,"THE RELAXATION STATION DISPENSARY LLC 
Trade Name: THE RELAXATION STATION DISPENSARY LLC",DAAA-6RRE-N2W5,"GEORGIANASPEARMAN@HOTMAIL.
COM",5805992841,ENID,73701.0,GARFIELD,,
1228,4,"TWISTED EXTRACTS LLC 
Trade Name: KUSH GARDENS",DAAA-VKCN-VVFB,MASONBRIANNE3@GMAIL.COM,4056691938,ENID,73701.0,GARFIELD,,
1229,5,"CANNA-FLOW, LLC 
Trade Name: CANNA-FLOW, LLC",DAAA-E1KJ-PMCU,DKANG81@GMAIL.COM,5804786347,ENID,73703.0,GARFIELD,,
1230,6,"CREATIVE IGNITION LLC 
Trade Name: CREATIVE IGNITION","DAAA-VY9W-
UROV",FIRE.HOUSE.OKLLC@GMAIL.COM,5804782533,ENID,73703.0,GARFIELD,,
1231,7,"DANK TIMBER CANNABIS CO. 
Trade Name: DANK TIMBER","DAAA-EOGH-
NOHK",DANFUGAZZI@AOL.COM,5806034739,ENID,73703.0,GARFIELD,,
1232,8,"DAVID MARDIS 
Trade Name: DUGOUT MMJ DISPENSARY",DAAA-NJPN-IPAW,MARDISDAVID@HOTMAIL.COM,9702868814,ENID,73703.0,GARFIELD,,
1233,9,"GREEN SEED CANNABIS COMPANY LLC 
Trade Name: GREEN SEED CANNABIS COMPANY LLC.",DAAA-NYEZ-9HV9,"GREENSEEDCANNABIS@GMAIL.CO
M",5802971173,ENID,73703.0,GARFIELD,,
1234,10,"M. JOY, LLC 
Trade Name:",DAAA-Y5MO-IQTR,MJOYDISPESARY@GMAIL.COM,5806030585,ENID,73703.0,GARFIELD,,
1235,11,"NEWGENICS MARKETING LLC 
Trade Name: HYDRALUX",DAAA-YFPA-ZWGU,"OPERATIONS@NEWGENICSLLC.CO
M",5804782814,ENID,73703.0,GARFIELD,,
1236,12,"THE LITTLE CANNABIS COMPANY LLC 
Trade Name:",DAAA-NYCN-EH3K,ENIDCANNABISCO@GMAIL.COM,4052047384,ENID,73703.0,GARFIELD,,
1237,13,"THE POWER PLANT DISPENSARY, LLC 
Trade Name: THE POWER PLANT",DAAA-XZ8V-OJPZ,"POWERPLANTENID@OUTLOOK.CO
M",8082804301,ENID,73703.0,GARFIELD,,
1238,14,"THINK GREEN DISPENSARY LLC 
Trade Name: THINK GREEN DISPENSARY LLC",DAAA-EK0S-HSQF,"THINKGREENDISPENSARY.COM@O
UTLOOK.COM",5803669600,ENID,73703.0,GARFIELD,,
1239,0,"SPARK CANNABIS CO. 
Trade Name: SPARK CANNABIS CO.",DAAA-KKUI-OYGQ,SPARK_LAWTON@HOTMAIL.COM,4055016795,ANADARKO,73005.0,CADDO,,
1240,1,"BEE HIGHVE LLC 
Trade Name: KYLE LEONARD",DAAA-NJPS-1XJD,KYLEONARD13@GMAIL.COM,4055742622,ANADARKO,73042.0,CADDO,,
1241,2,"BETTER HEALTH OILS AND SUPPLEMENTS INC. 
Trade Name: BETTER HEALTH OILS & SUPPLEMENTS INC.",DAAA-4JXJ-ND5S,STEVELBEVILL@GMAIL.COM,5802987905,ANTLERS,74523.0,PUSHMATAHA,,
1242,3,"GOOD CROPS DISPENSARY LLC 
Trade Name: GOOD CROPS",DAAA-EKPG-RPJM,INFO@GOODCROPSOK.COM,4698672408,ANTLERS,74523.0,PUSHMATAHA,,
1243,4,"GREEN SUNSET LLC 
Trade Name:","DAAA-41FX-
WMJW",GREENSUNSETLLC@OUTLOOK.COM,5809828466,ANTLERS,74523.0,PUSHMATAHA,,
1244,5,"20 ANTLERS FARM GROUP LLC 
Trade Name:","DAAA-QBMS-
VDGE",MATT@STACYLEGALGROUP.COM,4058167228,ANTLERS,74523.0,CHOCTAW,,
1245,6,"SOUTHERN PLAINS PROCESSING, LLC 
Trade Name:",DAAA-41ZP-SHYN,TJASPER@SPP-OK.COM,2144929962,APACHE,73006.0,CADDO,,
1246,7,"SEVEN 8 NINE DISPENSARY LLC 
Trade Name:",DAAA-UOKY-XXU0,"SEVEN8NINEDISPENSARY@GMAIL.C
OM",5805833889,APACHE,73006.0,CADDO,,
1247,8,"MED SHED INC. 
Trade Name: MED SHED INC.",DAAA-41AY-C4P5,INFO@MED-SHED.COM,8018078918,ARAPAHO,73620.0,CUSTER,,
1248,9,"MEDICANN-OK ARCADIA 
Trade Name: MEDICANN-OK ARCADIA",DAAA-4KMP-SIBZ,TINA.MEDICANNOK@GMAIL.COM,4054645554,ARCADIA,73007.0,LOGAN,,
1249,10,"A&WHPMD, LLC 
Trade Name: CBD PLUS USA","DAAA-410C-
MC5W",JAYMASHLEY@YAHOO.COM,5802160901,ARDMORE,73401.0,CARTER,,
1250,11,"ADVANCED CANNABIS CARE LLC 
Trade Name: ADVANCED CANNABIS CARE LLC","DAAA-4KSY-
WMN4",THOM5877@STUDENT.MSCOK.EDU,5806304590,ARDMORE,73401.0,CARTER,,
1251,12,"ARBUCKLE FLOWER MEDICAL DISPENSARY LLC 
Trade Name: ARBUCKLE FLOWER","DAAA-N1NW-
NJTG",ARBUCKLEFLOWER@GMAIL.COM,5802159845,ARDMORE,73401.0,CARTER,,
1252,13,"ARDMORE CANNABIS CONSOLIDATION, LLC 
Trade Name: RED RIVER PHARMS",DAAA-NYYN-QJSV,CHRISMC975@YAHOO.COM,2817336354,ARDMORE,73401.0,CARTER,,
1253,14,"CALI CLOUDS, LLC 
Trade Name: CALI CLOUDS",DAAA-VK7E-XOM8,"BRIDGEMON.STEPHEN@HOTMAIL.C
OM",5106316700,ARDMORE,73401.0,CARTER,,
1254,0,"URBN ROOTS INC 
Trade Name: URBN ROOTS","DAAA-H31W-
6WA7",SALES@URBNROOTS.COM,5805484895,ENID,73703.0,GARFIELD,,
1255,1,"URBN ROOTS INC. 
Trade Name: URBN ROOTS","DAAA-VJL9-
MBWH",SALES@URBNROOTS.COM,5805484608,ENID,73703.0,GARFIELD,,
1256,2,"19EK82 INVESTMENTS, LLC 
Trade Name: GRAND AVE. HAZE",DAAA-LR2J-NOD6,GRANDAVEHAZE@GMAIL.COM,4056130962,ENID,73701.0,GARFIELD,,
1257,3,"921 ENID LLC 
Trade Name: KUSH GARDENS STORE 9",DAAA-OAAF-6ZEY,MASONBRIANNE3@GMAIL.COM,4056691938,ENID,73703.0,GARFIELD,,
1258,4,"THE CANNABIS CAFE 
Trade Name: THE CANNABIS CAFE",DAAA-E16D-FXTL,C.CARPENTER@PROIL.US,5802438894,ERICK,73645.0,BECKHAM,,
1259,5,"XING GREEN, LLC 
Trade Name:",DAAA-VYYI-COJH,MATT@STACYLEGALGROUP.COM,4058167228,ERICK,73645.0,BECKHAM,,
1260,6,"PAPER PLANES LLC 
Trade Name: REFINED FLOWER OF EUCHA",DAAA-VJYZ-MPWC,THEHALLWAY999@GMAIL.COM,3167087267,EUCHA,74342.0,DELAWARE,,
1261,7,"ESCALATED GREENS DISPENSARY, INC 
Trade Name:",DAAA-4YH6-NPEP,ANGEL@WACDR.COM,4052501070,EUFAULA,74432.0,MCINTOSH,,
1262,8,"FUNKY MONKEY CANNABIS LLC 
Trade Name: FUNKY MONKEY CANNABIS LLC","DAAA-N1MM-
RFVO",CME4GUNS@GMAIL.COM,4054067841,EUFAULA,74432.0,MCINTOSH,,
1263,9,"GREEN RUSH HOLDINGS, LLC 
Trade Name:",DAAA-VJ15-F29N,"GREENRUSHHOLDINGSLLC@GMAIL.
COM",9186182262,EUFAULA,74432.0,PITTSBURG,,
1264,10,"GREEN RUSH VENTURES LLC 
Trade Name:",DAAA-YWEK-2GQT,"GREENRUSHPROCESSINGLLC@GMAI
L.COM",9186182262,EUFAULA,74432.0,PITTSBURG,,
1265,11,"HEAD SHOP 
Trade Name: HEAD SHOP",DAAA-N1IT-DFMW,TOMMYJLEWIS@GMAIL.COM,9182848002,EUFAULA,74432.0,MCINTOSH,,
1266,12,"HEALING OPTIONS LLC 
Trade Name: HEALING OPTIONS",DAAA-N1SC-A7SM,MEPLEY47@YAHOO.COM,9186800123,EUFAULA,74432.0,MCINTOSH,,
1267,13,"LAKE AND BAKE SHOP, LLC 
Trade Name:",DAAA-4J5X-XKKT,SHAWNBURCHAM@AOL.COM,2142051564,EUFAULA,74432.0,MCINTOSH,,
1268,14,"LAKESIDE NATURAL, INC 
Trade Name:",DAAA-NYUU-Q2LH,"LAKESIDENATURAL2019@GMAIL.CO
M",9184909002,EUFAULA,74432.0,MCINTOSH,,
1269,0,"THE HIGHDAWAY COVE 
Trade Name: THE HIGHDAWAY COVE",DAAA-RKJT-SREJ,KBYRD653@GMAIL.COM,9186173896,EUFAULA,74432.0,MCINTOSH,,
1270,1,"THRIVE EXTRACTS, LLC 
Trade Name: THRIVE CANNABIS COMPANY",DAAA-1LIA-F2ER,REDSKYRANCHOK@GMAIL.COM,9187609429,EUFAULA,74432.0,MCINTOSH,,
1271,2,"WEATHERED TREASURES, LLC 
Trade Name: NO. 9 DISPENSARY",DAAA-VJFN-VOYL,HANDCCLEMENT@GMAIL.COM,4056515363,EUFAULA,74432.0,PITTSBURG,,
1272,3,"OSAGE DISPENSARY 
Trade Name: OSAGE DISPENSARY",DAAA-R2J9-CI79,JOEYGRIGG2014@GMAIL.COM,9188490454,FAIRFAX,74637.0,OSAGE,,
1273,4,"WILD HERB LLC 
Trade Name: WILD HERB LLC",DAAA-HVFK-D9DX,CHUFFMAN@WILDHERBLLC.COM,4058342029,FAIRFAX,74637.0,OSAGE,,
1274,5,"BENDYCO LLC 
Trade Name: THE CHEESE FAIRLAND",DAAA-JXSK-UOFL,"ARROWENTERPRISES83@YAHOO.C
OM",9185414283,FAIRLAND,74343.0,OTTAWA,,
1275,6,"GARVIN COOK VENTURES, LLC 
Trade Name: BAKED ON MAIN",DAAA-M84Z-LARZ,MIN.GARVIN@GMAIL.COM,9185334585,FAIRLAND,74343.0,OTTAWA,,
1276,7,"JMP AGRICULTURAL FARMS OF NORTH EASTERN OKLAHOMA 
INC. 
Trade Name: EVERGREEN WELLNESS N. GROVE","DAAA-VKDM-
PNXR",USAFLYER@SBCGLOBAL.NET,4058803791,FAIRLAND,74343.0,OTTAWA,,
1277,8,"PRAIRIE FALCON INC 
Trade Name: PRAIRIE FALCOM INC",DAAA-FU96-HLNO,JWF1230@GMAIL.COM,9186193221,FAIRLAND,74343.0,OTTAWA,,
1278,9,"THE WACKY TOBACKY LLC 
Trade Name: THE WACKY TOBACKY LLC",DAAA-VJJT-0QFV,"THEWACKYTOBACKYLLC@GMAIL.C
OM",4058314790,FAIRLAND,74343.0,OTTAWA,,
1279,10,"ESSENTIALLY YOURS HEALTHCARE, LLC 
Trade Name: GREEN ACRES PHARM",DAAA-EYSG-RMCD,MISSIEJONES71@YAHOO.COM,5809221107,FAIRVIEW,73737.0,MAJOR,,
1280,11,"GOLD LEAF CANNABIS LLC 
Trade Name: GOLD LEAF CANNABIS LLC",DAAA-4YC9-4O86,"GOLDLEAFCANNABISLLC@GMAIL.C
OM",5806141850,FAIRVIEW,73737.0,MAJOR,,
1281,12,"WICKED SISTER'S CANNABIS COMPANY LLC 
Trade Name:",DAAA-4KEH-WLJ9,LZBTHDEUNK@YAHOO.COM,5804026058,FAIRVIEW,73737.0,MAJOR,,
1282,13,"NICE D CORPORATION 
Trade Name: NICE D CORPORATION DBA NICE DREAMS","DAAA-DUWN-
9QJ1",ELLERY@NICEDREAMSOK.COM,9519664778,FORT COBB,73038.0,CADDO,,
1283,14,"FORT GIBSON WELLNESS LLC. 
Trade Name:",DAAA-4KGN-7SEB,CORTREPAYNE4@GMAIL.COM,9183108770,FORT GIBSON,74434.0,MUSKOGEE,,
1284,0,"OKLAHOMA CANNABIS APOTHECARY L.L.C. 
Trade Name: OKLAHOMA CANNABIS APOTHECARY L.L.C.",DAAA-41L9-YVJP,MAPLESMB@HOTMAIL.COM,9188691021,FORT GIBSON,74434.0,MUSKOGEE,,
1285,1,"JOE MIRANDA 
Trade Name: EXTREME EARTH EXTRACTS","DAAA-V1ZO-
WUG5",RISINCPR@ICLOUD.COM,5807986550,FORT TOWSON,74735.0,CHOCTAW,,
1286,2,"CONCENTRATED MEDICATIONS, LLC 
Trade Name:",DAAA-4YTE-KQ58,JR2736@YAHOO.COM,2147271110,FREDERICK,73542.0,TILLMAN,,
1287,3,"PEGGY WOOD 
Trade Name: BUDS N MORE",DAAA-NKFV-MHEY,WOODPEGGY@YMAIL.COM,5803052870,FREDERICK,73542.0,TILLMAN,,
1288,4,"RANDY'S RENDEZVOUS LLC 
Trade Name: RANDY'S RENDEZVOUS",DAAA-W3S4-XNEX,18228BUDSTORE@GMAIL.COM,5803055649,FREDERICK,73542.0,TILLMAN,,
1289,5,"2CG, LLC 
Trade Name: 183 FLAT COUNTRY STORE",DAAA-4JZO-NZCU,183TRUCKSTOP@GMAIL.COM,5803351105,FREDERICK,73542.0,TILLMAN,,
1290,6,"MO BOOZLE LLC 
Trade Name: THE HEALING CANNABIS STORE",DAAA-VJA8-QZAV,GAMBRELL75@GMAIL.COM,9185712620,GANS,74936.0,SEQUOYAH,,
1291,7,"ROBERT BARKER AND MARY BARKER 
Trade Name: MARY J'S",DAAA-VKAB-ULYZ,BARKERPLANTS@GMAIL.COM,9187746681,GANS,74936.0,SEQUOYAH,,
1292,8,"PARADISE DISPENSARY 
Trade Name: PARADISE HILL INC",DAAA-YN9F-7NYE,"PARADISEDISPENSERY@GMAIL.CO
M",4056482425,GEARY,73040.0,BLAINE,,
1293,9,"BACKWOODS MEDICAL #2 LLC 
Trade Name: BACKWOODS MEDICAL #2",DAAA-FHFO-ZRRL,RLEPLASTERING@GMAIL.COM,4054017955,GEARY,73040.0,BLAINE,,
1294,10,"B LINE MEDS LLC 
Trade Name: B LINE MEDS LLC",DAAA-GRFW-IJLW,ROGERHUGHES26@GMAIL.COM,9187248046,GLENPOOL,74033.0,TULSA,,
1295,11,"B-LINE RELEAF DISPENSARY, LLC 
Trade Name: THE BEELINE BUZZ",DAAA-X98O-HXYZ,BLINEDISPENSARY@GMAIL.COM,9189380311,GLENPOOL,74033.0,TULSA,,
1296,12,"ICANNA, LLC 
Trade Name: THE DANK BANK",DAAA-BTIC-RADC,"PRIMALWELLNESSLLC@YAHOO.CO
M",5802160105,GLENPOOL,74033.0,TULSA,,
1297,13,"KIND ALTERNATIVE WELLNESS LLC 
Trade Name:",DAAA-41J6-DIVF,DENISE@KINDALTERNATIVE.COM,9187043752,GLENPOOL,74033.0,TULSA,,
1298,14,"PLD GROUP LLC 
Trade Name: PURE LEAF DISPENSARY",DAAA-EK1C-YQFL,PURELEAFRX@GMAIL.COM,9189957022,GLENPOOL,74033.0,TULSA,,
1299,0,"SOONER RELEAF, LLC 
Trade Name: NONE",,,DAAA-M0HE-JONV,SOONERRELEAF@GMAIL.COM,9186880889.0,GLENPOOL,74033.0,TULSA
1300,1,"THE LIFTED GREEN LLC 
Trade Name: LIFTED RELEAF",,,DAAA-CEBU-AKK1,LIFTEDRELEAF@GMAIL.COM,9189510839.0,GLENPOOL,74033.0,TULSA
1301,2,"DISPENSARIES UNLIMITED 
Trade Name: THE HIGHWAY CONNECTION",,,DAAA-E1DW-FC3J,RHARMON@PLDI.NET,4057602601.0,GOLDSBY,73093.0,MCCLAIN
1302,3,"TWO RIVERS CANNABIS COMPANY 
Trade Name:",,,DAAA-NJL6-5XPD,BCROWS00@GMAIL.COM,9182084084.0,GORE,74435.0,SEQUOYAH
1303,4,"STONED 4 SURVIVAL L.L.C. 
Trade Name: STONED 4 SURVIVAL",,,DAAA-EKE1-9RYV,STONED4SURVIVAL@GMAIL.COM,5807435915.0,GRANT,74738.0,CHOCTAW
1304,5,"ANCIENT ROOTS CANNABIS, LLC. 
Trade Name: ANCIENT ROOTS CANNABIS, LLC.",,,DAAA-AALJ-UAYH,"HAMPTONACCOUNTING@YAHOO.C
OM",9188013389.0,GROVE,74344.0,DELAWARE
1305,6,"CANNA JACKS LLC 
Trade Name: CANNA JACKS",,,DAAA-VJVI-3VOV,DOUGSHOME76377@YAHOO.COM,9189640002.0,GROVE,74344.0,DELAWARE
1306,7,"CLASSY HOLDINGS LLC 
Trade Name: FULL TILT CANNABIS",,,DAAA-PQUZ-3NKC,JASONELSASSERCV@GMAIL.COM,7606006809.0,GROVE,74344.0,DELAWARE
