business,license,email,phone,city,zip,county,license_type,trade_name
DAVID SHEARER ,GAAA-VJH0-RVQX,RCAGOK@GMAIL.COM,4055906785,OKLAHOMA CITY,73165,CLEVELAND,growers, RUSTIC CREEK AGRICULTURE
DEVIL DOG BOTANICALS ,GAAA-NGIF-NWGI,KENNY.JOHNSON1@GMAIL.COM,4053653977,OKLAHOMA CITY,73114,OKLAHOMA,growers, DEVIL DOG BOTANICALS
DIANA SALAZAR ,GAAA-N19V-SWWH,DIANA@METALCHECK.NET,4059213837,OKLAHOMA CITY,73129,OKLAHOMA,growers, BENJAMIN'S FARMS LLC
DOJA MANAGEMENT LLC ,GAAA-4KDP-CJA4,DOJACANNA@GMAIL.COM,4056250745,OKLAHOMA CITY,73149,OKLAHOMA,growers, DOJA CANNABIS COMPANY
DREAM GENIUS LLC ,GAAA-VKOJ-SNL0,DLA4LIFE@GMAIL.COM,2487091365,OKLAHOMA CITY,73135,OKLAHOMA,growers, DREAM GENIUS
DUNJETTY LLC ,GAAA-NYGO-ADJJ,OKCANNALIFE@GMAIL.COM,4053265204,OKLAHOMA CITY,73114,OKLAHOMA,growers,
ED'S AG LLC ,GAAA-N15A-TVSL,BEPOWLEY@AOL.COM,4057223663,OKLAHOMA CITY,73132,OKLAHOMA,growers, ED'S AG
EDEN HARVEST LLC ,GAAA-GMKE-V65K,RICOCHET4407@GMAIL.COM,5803518315,OKLAHOMA CITY,73127,OKLAHOMA,growers,
ELITE GLOBAL SOLUTIONS LLC ,GAAA-E1G9-XFNV,INFO@ELITEGROWERSOLUTIONS.COM,2016651701,OKLAHOMA CITY,73114,OKLAHOMA,growers,
ELITE LEAF L.L.C. ,GAAA-NKGL-ABZ6,MBR.ELECTRIC@YAHOO.COM,4054123461,OKLAHOMA CITY,73129,CLEVELAND,growers,
ELITE LEAF L.L.C. ,GAAA-EYPZ-QLZ6,MBR.ELECTRIC@YAHOO.COM,4054123461,OKLAHOMA CITY,73165,CLEVELAND,growers,
ELLISON VENTURES INC ,GAAA-4JED-LOGV,GREENLEAFSUPPLYOKC@GMAIL.COM,4052103007,OKLAHOMA CITY,73112,OKLAHOMA,growers, GREEN LEAF SUPPLY CO/ GREEN LEAF GROW
EMERALD PLAINS FARMS LLC ,GAAA-V3MO-VMJR,EMERALDPLAINSFARMS@GMAIL.COM,4057403540,OKLAHOMA CITY,73108,OKLAHOMA,growers, EMERALD PLAINS FARMS
EMERLD ORGANICS LLC ,GAAA-2379-17PF,EMERLDORGANICS@GMAIL.COM,4056153551,OKLAHOMA CITY,73127,OKLAHOMA,growers, SUNGOLD FARMS
EXOTICUS LC ,GAAA-2IQJ-L2CH,NATE@EXOTICUSFARMS.COM,8013094922,OKLAHOMA CITY,73105,OKLAHOMA,growers, EXOTICUS FARMS
FANTASTIC GROW LLC ,GAAA-V1OQ-AAEW,GLOVERKAYJA@YAHOO.COM,4057579386,OKLAHOMA CITY,73114,OKLAHOMA,growers,
FARMERS MARKET BUDS LLC ,GAAA-41UW-FJCH,WILLIAM@FARMERSMARKETBUDS.COM,4059190199,OKLAHOMA CITY,73108,OKLAHOMA,growers, FARMERS MARKET BUDS
FARMHOUSE OKC MMJ ,GAAA-4KNE-CL4V,M1KEED405@GMAIL.COM,4053613320,OKLAHOMA CITY,73127,OKLAHOMA,growers, FARMHOUSE OKC
FIRE INDUSTRY ,GAAA-EYZS-YQIV,DANKAFGROW@GMAIL.COM,9098876090,OKLAHOMA CITY,73129,OKLAHOMA,growers, FIRE INDUSTRY
FIRST HARVEST LLC ,GAAA-N1IT-JUQL,MO@EVERYTHINGSOK.GREEN,3058017900,OKLAHOMA CITY,73106,OKLAHOMA,growers,
FLORA JANE ORGANICS LLC ,GAAA-4YYU-XZDU,ACCOUNTS@FLORAJANEORGANICS.COM,4053097420,OKLAHOMA CITY,73109,OKLAHOMA,growers, FLORA JANE ORGANICS
FLOWER SPOT FARMS ,GAAA-VYS4-XFVT,JOHNSON.BOBBY75@YAHOO.COM,4056961668,OKLAHOMA CITY,73108,OKLAHOMA,growers, TIFFANY JOHNSON
FLOWERS FARMS LLC ,GAAA-E1VB-MDWW,FLOWERS.FARMS3@GMAIL.COM,4053146659,OKLAHOMA CITY,73179,OKLAHOMA,growers, FLOWERS FARMS
FUNNY FARMS DISPENSARY LLC ,GAAA-41HV-5OOP,PIXELPERFECT4SEASONS@GMAIL.COM,7206309010,OKLAHOMA CITY,73107,OKLAHOMA,growers, FUNNY FARM
GABBRO LLC ,GAAA-UURQ-4ILV,INFO@OKGABBRO.COM,4055497357,OKLAHOMA CITY,73020,CLEVELAND,growers, GABBRO LLC
GARDEN OF WEEDEN ,GAAA-EJOH-9HNT,STARLA8211@GMAIL.COM,4055033611,OKLAHOMA CITY,73119,OKLAHOMA,growers, CUCCIO CANNABIS
GARDEN OF WEEDEN LLC ,GAAA-EJGQ-FJOR,CHERAMI@CHERAMITHOMAS.COM,4059234019,OKLAHOMA CITY,73109,OKLAHOMA,growers, GARDEN OF WEEDEN
GARRY GOODLETT ,GAAA-NJTH-3KAQ,71VETTERED@GMAIL.COM,4052271885,OKLAHOMA CITY,73165,CLEVELAND,growers, GARRY'S BEST
GATT FARMS LLC ,GAAA-41GD-1OQP,DANNYGATTENBY@SBCGLOBAL.NET,4055349188,OKLAHOMA CITY,73169,CLEVELAND,growers, GATTFARMS
GOLD MEDICAL CANNABIS LLC ,GAAA-4K4W-Q5DW,LUCCA.YONI@GMAIL.COM,4057068955,OKLAHOMA CITY,73116,OKLAHOMA,growers,
GOLDEN PIG LLC ,GAAA-OXVB-YYZK,MATT@STACYLEGALGROUP.COM,4057353800,OKLAHOMA CITY,73106,OKLAHOMA,growers,
GOOD PEOPLE INVESTMENTS LLC ,GAAA-EJIX-NGWO,BESTJOINTINTOWN@GMAIL.COM,9703095760,OKLAHOMA CITY,73107,OKLAHOMA,growers, STASH CANNABIS COMPANY
GRAY MATTER INDUSTRIES INC ,GAAA-NYVC-YU2K,GRAYMATIND@GMAIL.COM,4055060847,OKLAHOMA CITY,73127,OKLAHOMA,growers, GRAY MATTER INDUSTRIES INC
GREEN ACRES BOTANICALS LLC ,GAAA-VJNZ-TUPB,MATTHEW@GREENACRESBOTANICALS.COM,4052471984,OKLAHOMA CITY,73105,OKLAHOMA,growers, GREEN ACRES BOTANICALS
GREEN DEPARTURE LLC ,GAAA-4JMI-IBN4,GREENDEPARTURELLC@GMAIL.COM,4056846560,OKLAHOMA CITY,73107,OKLAHOMA,growers, GREEN DEPARTURE LLC
GREEN LOUNGE GROW LLC ,GAAA-XTSM-FSAV,MAIMAIFOREVER07@YAHOO.COM,4054089885,OKLAHOMA CITY,73105,OKLAHOMA,growers,
GREEN ROOTS GROW LLC ,GAAA-NJJZ-WD7O,GREENROOTSWELLNESSOK@GMAIL.COM,4023096125,OKLAHOMA CITY,73107,OKLAHOMA,growers, GREEN ROOTS GROW
GROKC LLP ,GAAA-EYRL-34FR,INFO@GROKC.NET,7034704714,OKLAHOMA CITY,73112,OKLAHOMA,growers, GROKC
GROW MONSTER LLC ,GAAA-4JRV-HXR4,BTJ@BRIANTEDJONES.COM,4056398497,OKLAHOMA CITY,73120,OKLAHOMA,growers,
GROWN WITH LOVE LLC ,GAAA-PXZE-QSGZ,LOVE@HEMPYREGENETICS.COM,4053153568,OKLAHOMA CITY,73149,OKLAHOMA,growers, GROWN  WITH LOVE LLC
HIGHER PEAKS RV LLC ,GAAA-PAPE-R7DP,CHADSILLS1212@GMAIL.COM,9183848345,BEGGS,74421,OKMULGEE,growers, HIGHER PEAKS CANNABIS
LEONARD WEAKLEY DOOLAN V ,GAAA-VYK2-63LS,LEO@ELEVATINGCANNABIS.NET,7709062325,BEGGS,74421,OKMULGEE,growers, ELEVATING CANNABIS
LIGHTHOUSE 420 LLC ,GAAA-EYKV-Y7K9,LIGHTHOUSE420LLC@GMAIL.COM,9188613071,BEGGS,74421,OKMULGEE,growers, IMHOTEP
MARI-GOLD ACRES LLC ,GAAA-0JJC-LAXK,DAVIS2HVAC@YAHOO.COM,9186073800,BEGGS,74421,OKMULGEE,growers,
MIMOSA HILLS FARM LLC ,GAAA-N1PL-X3US,TDFOX30965@SBCGLOBAL.NET,9182678322,BEGGS,74421,OKMULGEE,growers, MIMOSA HILLS FARM
POPULAR AGRICULTURE LLC ,GAAA-GVFU-TMSC,POPULARAGRICULTURE80@YAHOO.COM,9186459095,BEGGS,74421,OKMULGEE,growers, POPULAR AGRICULTURE LLC
ROCKINACE LLC ,GAAA-FOIQ-2DDA,ROCKINGACEAC@GMAIL.COM,9185043601,BEGGS,74421,OKMULGEE,growers, ROCKINACE
TASTY TERPS PHARMA LLC ,GAAA-EY3R-RAY9,STRANDEDONEARTHLLC@GMAIL.COM,9186917284,BEGGS,74421,OKMULGEE,growers,
TENISHA TATE DBA DONERITE INDUSTRIES ,GAAA-EYR2-S8TD,DONERITEWELDING@YMAIL.COM,9183049594,BEGGS,74421,OKMULGEE,growers, DONERITE INDUSTRIES
THREE GREEN GROWERS LLC ,GAAA-QQSD-LZI1,TODDCDOZER18@GMAIL.COM,9188220668,BEGGS,74421,OKMULGEE,growers, THREE GREEN GROWERS
THREE WOLVES LLC. ,GAAA-3DLO-XJPZ,THREEWOLVESMMJ@GMAIL.COM,9183133369,BEGGS,74421,OKMULGEE,growers, THREE WOLVES LLC.
TREE LIFE FRAMS LLC ,GAAA-ZEEU-OYHG,WHITAKER0503@GMAIL.COM,9165628256,BEGGS,74421,CREEK,growers, TREE LIFE FRAMS
"BAR W GARDENS,LLC ",GAAA-NKQD-7B6V,TEDDYWINGFIELD66@GMAIL.COM,5803801231,BENNINGTON,74723,BRYAN,growers,
"GREEDY FARMS, LLP ",GAAA-V10S-QPEP,COLBYWINGFIELD@GMAIL.COM,5807752169,BENNINGTON,74723,BRYAN,growers," GREEDY FARMS, LLP"
"HANGAR CREEK RANCH, INC. ",GAAA-D6TC-3YNH,JASON@HANGARCREEKRANCH.COM,8058147935,BENNINGTON,74723,BRYAN,growers, HANGAR CREEK RANCH
GTO PRODUCING LLC ,GAAA-4JIE-S7BI,STACY.PERCIVAL@YAHOO.COM,2522267186,OKLAHOMA CITY,73106,OKLAHOMA,growers,
GULAB INC. ,GAAA-VKBC-J6OU,INCPATEL@YAHOO.COM,4056936420,OKLAHOMA CITY,73108,OKLAHOMA,growers,
GVT GROUP LTD. CO. ,GAAA-VYSA-GQFM,GVTGROUPCO@GMAIL.COM,4055905743,OKLAHOMA CITY,73114,OKLAHOMA,growers,
H2O NURSERY LLC ,GAAA-V14I-8ZDH,PCALLWORLD84@YAHOO.COM,9726896228,OKLAHOMA CITY,73121,OKLAHOMA,growers, H2O NURSERY LLC
HEARTLAND GREENS LLC ,GAAA-N1P6-XOI4,HEARTLANDGREENS@YAHOO.COM,4056139949,OKLAHOMA CITY,73165,OKLAHOMA,growers, HEARTLAND GREENS LLC
HI-LINE CANNABIS LLC ,GAAA-VKRA-NU6I,HILINECANNABIS@GMAIL.COM,5805500055,OKLAHOMA CITY,73165,CLEVELAND,growers, HI-LINE CANNABIS
HIGH NOON CANNABIS LLC ,GAAA-EYXX-TRKM,PEZDIRCXD@ICLOUD.COM,4059192458,OKLAHOMA CITY,73170,CLEVELAND,growers,
HIGH RISE CANNABIS LLC ,GAAA-4YEO-ZUNI,GDENGLAND09@GMAIL.COM,4054142896,OKLAHOMA CITY,73127,OKLAHOMA,growers, HIGH RISE CANNABIS
HIGH SOCIETY SUPPLY CO. ,GAAA-NJ6G-6AFF,S.COURTNEY125@GMAIL.COM,4054884452,OKLAHOMA CITY,73106,OKLAHOMA,growers, HIGH SOCIETY SUPPLY CO.
HIGHER PERSPECTIVE HEALINGS L.L.C. ,GAAA-EK0N-ONWW,THEDONHUGH@ICLOUD.COM,4056414549,OKLAHOMA CITY,73129,OKLAHOMA,growers, HIGHER PERSPECTIVE HEALINGS
HIGHER SELECT LLC ,GAAA-4YWA-DO7E,HIGHERSELECTLLC@OUTLOOK.COM,4054329231,OKLAHOMA CITY,73169,OKLAHOMA,growers,
HTDD INC ,GAAA-NJIH-PXZ8,CSISERVICESOKC@GMAIL.COM,4054569997,OKLAHOMA CITY,73116,OKLAHOMA,growers, 7 LEAVES
IMAN'S MEDICAL GROW LLC ,GAAA-NYGH-KZ1K,HILLAHAY6@YAHOO.COM,4058237974,OKLAHOMA CITY,73129,OKLAHOMA,growers,
INNOVATIVE OPPORTUNITIES LLC ,GAAA-41I9-SIR4,CBRRESTORATION@GMAIL.COM,7202511156,OKLAHOMA CITY,73116,OKLAHOMA,growers, INNOVATIVE OPPORTUNITIES
INZANIUM LLC. ,GAAA-NKOR-KJ9V,STACILONG@YMAIL.COM,4056069748,OKLAHOMA CITY,73150,OKLAHOMA,growers, INZANIUM LLC.
JAMES CREEK FARM INC ,GAAA-1MPS-O2DB,WJAMES_21@MSN.COM,4059967321,OKLAHOMA CITY,73165,CLEVELAND,growers, BIOGREEN FARMS
JD TA LLC ,GAAA-E1WV-OCLN,FOUR2ZEROOKC@GMAIL.COM,4055909917,OKLAHOMA CITY,73112,OKLAHOMA,growers, FOUR2ZERO
JEREMY BARKER ,GAAA-EKYH-GXSZ,JEREMYB@LUCIDITYGARDENS.COM,4053148397,OKLAHOMA CITY,73114,OKLAHOMA,growers, LUCIDITY GARDENS
JIMMIE DAVIS JONES JR. ,GAAA-EY0T-VP9Q,GORILLAWAYFARMS@GMAIL.COM,6265903013,OKLAHOMA CITY,73109,OKLAHOMA,growers, GORILLA WAY FARMS
JXWERX LLC ,GAAA-WCLB-FX7F,JXWERX.LLC@GMAIL.COM,4056268889,OKLAHOMA CITY,73118,OKLAHOMA,growers,
KEERG GROW LLC ,GAAA-VKNX-QS3S,GHUFFMAN@IWREALTY.COM,4057522525,OKLAHOMA CITY,73127,OKLAHOMA,growers,
KH SUPPLY LLC ,GAAA-VYJX-A2OV,BTJ@BRIANTEDJONES.COM,4056398497,OKLAHOMA CITY,73118,OKLAHOMA,growers,
KINGDOM CORPORATION L.L.P. ,GAAA-7ZVK-TK8F,CHRISTOPHER.COOK@PHANTOMK9.COM,4052155313,OKLAHOMA CITY,73170,CLEVELAND,growers,
KRETECH LLC ,GAAA-NYVX-LEN2,KRETHEC405@GMAIL.COM,4055121363,OKLAHOMA CITY,73114,OKLAHOMA,growers,
LE TRIPPE ,GAAA-VYCE-PDFD,LETRIPPEOKC@GMAIL.COM,4058306470,OKLAHOMA CITY,73105,OKLAHOMA,growers,
LEGEND FAMILY FARMS INC. ,GAAA-NJHS-TIQD,LEGENDFAMILYFARMS@GMAIL.COM,4052093702,OKLAHOMA CITY,73129,OKLAHOMA,growers,
LIFTED CULTIVATION LLC ,GAAA-E15G-LNLN,LIFTEDCULTIVATION@YAHOO.COM,4054139007,OKLAHOMA CITY,73107,OKLAHOMA,growers, LIFTED CULTIVATION
LLAMASTE CANNABIS COMPANY LLC ,GAAA-269E-UHHD,CURTSENTERPRISES@GMAIL.COM,4054765527,OKLAHOMA CITY,73121,OKLAHOMA,growers,
LOCO GRINGOS COLLECTIVE LLC ,GAAA-EYUT-UKMD,TIGERRHP@COMCAST.NET,5613104550,OKLAHOMA CITY,73107,OKLAHOMA,growers,
LOTUS GARDEN LLC ,GAAA-VJAP-6EBH,TONY.D.LIEU@GMAIL.COM,4056181220,OKLAHOMA CITY,73107,OKLAHOMA,growers,
LOVE GROWING LLC ,GAAA-KDZF-9OFF,DLOVE@LOVEGROWLABS.COM,4056419811,OKLAHOMA CITY,73132,OKLAHOMA,growers,
M.O.C.H.A. KINGS LLC ,GAAA-ET1I-MMBE,MOCHA.KINGS2020@GMAIL.COM,4056508573,OKLAHOMA CITY,73114,OKLAHOMA,growers,
MCINGRO ,GAAA-4YV1-IXMC,KAYKEYLON@GMAIL.COM,7028137405,OKLAHOMA CITY,73173,CLEVELAND,growers, MCINGRO-OKC
MCWILLIAMS FARMS LLC ,GAAA-V1NJ-1CFB,MCWILLIAMSCHANCE@GMAIL.COM,4056516773,OKLAHOMA CITY,73169,OKLAHOMA,growers, MCWILLIAMS FARMS LLC
MEDICAL CULTIVATION LLC ,GAAA-UEZJ-0CVI,TINA.MEDICANNOK@GMAIL.COM,4054645554,OKLAHOMA CITY,73132,OKLAHOMA,growers,
MEDICAL GROW C.A.G. OK ,GAAA-EYHK-XBSR,DANIEL.BURKLEY32@YAHOO.COM,4059225590,OKLAHOMA CITY,73111,OKLAHOMA,growers, MEDICAL GROW OK
MEDICUS AURI LLC ,GAAA-41TV-2VDO,LOOPS357SMITH@GMAIL.COM,2105421001,OKLAHOMA CITY,73127,OKLAHOMA,growers, MEDICUS AURI LLC
MEDICUS AURI LLC ,GAAA-E1KL-VIVC,LOOPS357SMITH@GMAIL.COM,2105421001,OKLAHOMA CITY,73127,OKLAHOMA,growers, MEDICUS AURI LLC
MERRYWANNA 221 LLC ,GAAA-WCSH-BNHN,MARKKNOWLES231@GMAIL.COM,4055939027,OKLAHOMA CITY,73105,OKLAHOMA,growers, 221 GROWS
MIKE CAMMACK ,GAAA-VKL7-D6CM,HIGHPOINTORGANICS@GMAIL.COM,4054172138,OKLAHOMA CITY,73128,OKLAHOMA,growers, HIGH POINT ORGANICS
MIRACLE LEAF LLC ,GAAA-N1X7-FGLI,POOJARAJAN3ELLC@GMAIL.COM,4059003824,OKLAHOMA CITY,73108,OKLAHOMA,growers," NIRVANA LEAF, A GROWER, DISPENSARY, AND PROCESSING COMPANY"
MXZ PRODUCTS LLC ,GAAA-VJHS-DEHN,BTJ@BRIANTEDJONES.COM,4056398497,OKLAHOMA CITY,73132,OKLAHOMA,growers,
NAHUM SOTO ,GAAA-NYKZ-NFP0,NAHUM_SOTO@YAHOO.COM,4054765213,OKLAHOMA CITY,73127,OKLAHOMA,growers,
NATIVE BROTHERS CBD & DISPENSARY LLC ,GAAA-NKD6-VZJK,MIKEMASSEY4428@ATT.NET,4059192196,OKLAHOMA CITY,73116,OKLAHOMA,growers, BIG CHIEF PHARMS LLC
NATIVE CANNABIS CURES OF OKLAHOMA LLP ,GAAA-TJDM-WXD0,JUSTIN@NATIVECURESOK.COM,4059737584,OKLAHOMA CITY,73129,OKLAHOMA,growers, NATIVE CURES
NATIVE LEAF GROWERY LLC ,GAAA-VKBC-PL38,TSTAPP77@YAHOO.COM,4054106782,OKLAHOMA CITY,73129,OKLAHOMA,growers, NATIVE LEAF GROWERY LLC
NATURE'S CURE L.L.C ,GAAA-41TR-HYME,NATURESCUREOKC@GMAIL.COM,4056009992,OKLAHOMA CITY,73129,OKLAHOMA,growers, NATURE'S CURE L.L.C
NDI CAPITAL BUILDER LLC ,GAAA-VY3P-PDK8,NATHANISRAELMAIL@YAHOO.COM,3865075975,OKLAHOMA CITY,73106,OKLAHOMA,growers, CANNA MEDS
NEOPOLITAN FARMS LLC ,GAAA-VKPN-XJCQ,QUINTRELLJOHNSON@YAHOO.COM,4055008758,OKLAHOMA CITY,73084,OKLAHOMA,growers, NEOPOLITAN FARMS LLC
NEWHARVEST LLC ,GAAA-41WJ-15OL,RBROWN@NEWHARVESTOK.COM,4053177320,OKLAHOMA CITY,73107,OKLAHOMA,growers,
NGUYEN GREEN LCC ,GAAA-E1QA-AF0E,JIMKYNGYEN@YAHOO.COM,4056151953,OKLAHOMA CITY,73114,OKLAHOMA,growers,
NIKITA FARMS LLC ,GAAA-EYWJ-YHDV,AANICHOLS16@YAHOO.COM,4056276533,OKLAHOMA CITY,73132,OKLAHOMA,growers," NIKITA FARMS, LLC"
NOVASOL LLC ,GAAA-VKGS-XX8F,AUSTENWITTE@GMAIL.COM,8176007826,OKLAHOMA CITY,73129,OKLAHOMA,growers, 5THLEAF
OG ORGANIC FARMS LLC ,GAAA-NKAF-3AMM,YAAAS1@AOL.COM,4059221070,OKLAHOMA CITY,73114,OKLAHOMA,growers,
OKC BUD FACTORY LLC ,GAAA-N17B-TXII,HOMERTIPTON@YAHOO.COM,4053123310,OKLAHOMA CITY,73114,OKLAHOMA,growers, OKC BUD FACTORY
OKCH NURSERY LLC ,GAAA-VYZA-EZPV,OKLAHOMA_MARIJUANA@YAHOO.COM,4052620062,OKLAHOMA CITY,73169,OKLAHOMA,growers, OKCH NURSERY LLC
OKCITY SETTLERS LLC ,GAAA-4JPR-SNHL,MIKEARNETT1@JUNO.COM,4057670522,OKLAHOMA CITY,73149,OKLAHOMA,growers,
OKIE DREAMS GREEN LLC ,GAAA-Q2KS-R6R1,MATT@STACYLEGALGROUP.COM,4058167228,OKLAHOMA CITY,73149,OKLAHOMA,growers, OKIE DREAMS GREEN LLC
ORGANIC GLAZE FARMS LLC ,GAAA-2ZWV-F8XA,JUSTIN.GLAZE84@OUTLOOK.COM,4056254880,OKLAHOMA CITY,73165,OKLAHOMA,growers, ORGANIC GLAZE FARMS
ORIGINS AGRICULTURE LLC ,GAAA-VYZH-TAOL,JON@ORIGINSCORPORATE.COM,2069159212,OKLAHOMA CITY,73106,OKLAHOMA,growers, ORIGINS AGRICULTURE
PAYNE INVESTMENT GROUP LLC ,GAAA-NYC8-U7LD,AUSTINHOUSTON2@YAHOO.COM,4058168703,OKLAHOMA CITY,73114,OKLAHOMA,growers,
PEAK WELLNESS FARMS LLC ,GAAA-N1PT-F1DW,THEMRY@AOL.COM,3037263099,OKLAHOMA CITY,73106,OKLAHOMA,growers, EMERALD ALLEY FARMS
PRAIRIE HAZE FARMS LLC ,GAAA-VYGQ-NFAO,KIM.D@PRAIRIEHAZEFARM.COM,4058502650,OKLAHOMA CITY,73107,OKLAHOMA,growers, PRAIRIE HAZE FARMS
PRG II LLC ,GAAA-VYQO-UDRQ,THECANNABISREFINERY@GMAIL.COM,4055123000,OKLAHOMA CITY,73107,OKLAHOMA,growers, PRIVATE RESERVE GARDENS
PRISCILLAS GARDEN LLC ,GAAA-EKEG-DZRL,P.SANTANA0721@YAHOO.COM,7197760273,OKLAHOMA CITY,73114,OKLAHOMA,growers, PRISCILLAS GARDEN
PRIVATE RESERVE GROUP LLC ,GAAA-NO5D-BIFA,PRIVATERESERVEGARDENS@GMAIL.COM,4059992276,OKLAHOMA CITY,73127,OKLAHOMA,growers, PRIVATE RESERVE GARDENS
PROSEEDS FARMS ,GAAA-NYPL-WJBZ,PROSEEDSFARMS@YAHOO.COM,4053659473,OKLAHOMA CITY,73107,OKLAHOMA,growers, RONALD BROWER
RED DIRT MEDICINAL LLC ,GAAA-VY6A-ZUFO,SCOTTGCAM@GMAIL.COM,4059900523,OKLAHOMA CITY,73179,OKLAHOMA,growers, RED DIRT MEDICINAL LLC
RED YETI CULTIVATORS LLC ,GAAA-4KIT-BONF,EDDIE@EXECUTIVEHEATINGANDAIR.COM,4056264655,OKLAHOMA CITY,73114,OKLAHOMA,growers, RED YETI CULTIVATORS
RELEAF ORGANIX CANNABIS COMPANY ,GAAA-VRTL-RCTH,ELITEOKC@GMAIL.COM,4054138418,OKLAHOMA CITY,73119,OKLAHOMA,growers, RELEAF ORGANIX
RISING ALTITUDE LLC ,GAAA-4K7T-M9Q3,CRAFTCCO@GMAIL.COM,4054146275,OKLAHOMA CITY,73132,OKLAHOMA,growers, CRAFT CANNABIS COMPANY
RISING ALTITUDE LLC ,GAAA-4KVB-OGKP,CRAFTCCO@GMAIL.COM,4054146275,OKLAHOMA CITY,73132,OKLAHOMA,growers, CRAFT CANNABIS COMPANY
ROBERT DOWD ,GAAA-E1Q7-UCKE,RDOWD@RDBROADBAND.NET,4052469327,OKLAHOMA CITY,73165,CLEVELAND,growers, ROK GROWERS
RONG LI WANG LLC ,GAAA-VKJM-XYJJ,LISARICHARDI1@HOTMAIL.COM,4053704328,OKLAHOMA CITY,73160,CLEVELAND,growers, RONG LI WANG LLC
ROSE ROCK BOTANICALS LLC ,GAAA-VK4W-9JXD,ROSEROCKBOTANICALS@GMAIL.COM,4055969424,OKLAHOMA CITY,73119,OKLAHOMA,growers, ROSE ROCK BOTANICALS LLC
S&L ENTERPRISES LLP ,GAAA-NKMC-U1FI,MIKE@DIESELCANNABIS.CO,4057578197,OKLAHOMA CITY,73127,OKLAHOMA,growers, S&L ENTERPRISES
SEVEN LEAF CLOVER ,GAAA-EYST-KNE4,THOMASRANDAL405@GMAIL.COM,4054181230,OKLAHOMA CITY,73129,OKLAHOMA,growers, S.L.C
SIRIUS RESEARCH LLC ,GAAA-NKKN-OOCB,VINCE@SIRIUSRESEARCHLLC.COM,2134081185,OKLAHOMA CITY,73106,OKLAHOMA,growers,
SLATE RIDGE LLC ,GAAA-EKCF-ZLPC,RILEYRSLATER@GMAIL.COM,4056501114,OKLAHOMA CITY,73107,OKLAHOMA,growers,
SMOKELAHOMA PRODUCTS LLC ,GAAA-41GU-VJS9,MIKERIGGS918@GMAIL.COM,9183161943,OKLAHOMA CITY,73117,OKLAHOMA,growers,
SOONER EXTRACTS LLC ,GAAA-EKCF-HVJP,TY@SOONEREXTRACTS.COM,4055705455,OKLAHOMA CITY,73179,OKLAHOMA,growers, SOONER EXTRACTS
SOONER ROOTS LLC ,GAAA-VYVE-ARF0,SOONERROOTS@OUTLOOK.COM,4055140005,OKLAHOMA CITY,73165,CLEVELAND,growers,
SOUTH SIDE GROWERS LLC ,GAAA-CHIX-E7CC,JIM.JOSLIN@COX.NET,4056423230,OKLAHOMA CITY,73169,CLEVELAND,growers,
SOUTHWEST BUILDERS SUPPLY INC. ,GAAA-4YRY-ENQD,SWBDALE@AOL.COM,4056412700,OKLAHOMA CITY,73122,OKLAHOMA,growers, SOUTHWEST BUILDERS SUPPLY INC.
SPACE CACTUS LLC ,GAAA-VJXA-SRYS,INFO@THISISSPACECACTUS.COM,2144020115,OKLAHOMA CITY,73106,OKLAHOMA,growers,
SPENAGRI CORPORATION ,GAAA-N1HX-KV0O,PHILIPSPENCER@SPENAGRI.COM,4052057789,OKLAHOMA CITY,73129,OKLAHOMA,growers, GRAND WELLNESS CENTER
SROK LLC ,GAAA-VKSE-OCS7,E.AIKEN2203@GMAIL.COM,7203009584,OKLAHOMA CITY,73149,OKLAHOMA,growers,
STAR PRODUCERS LLC ,GAAA-NJEZ-TNEL,STARPRODUCERSLLC@GMAIL.COM,4058316279,OKLAHOMA CITY,73112,OKLAHOMA,growers, STAR PRODUCERS LLC
STICKY ICKY ORGANICS LLC ,GAAA-NYXG-RAZG,JASONRGILLIAM@GMAIL.COM,4056278508,OKLAHOMA CITY,73127,OKLAHOMA,growers, STICKY ICKY ORGANICS LLC
SUGAR LEAF ,GAAA-V1HO-TCSA,JRJOHN2002@GMAIL.COM,3168060001,OKLAHOMA CITY,73128,OKLAHOMA,growers, SUGAR LEAF
SUNSHINE REVOLUTION LLC ,GAAA-V1LI-Z0IU,ALGOMAFARMSOK@GMAIL.COM,9185579998,OKLAHOMA CITY,73128,OKLAHOMA,growers, ALGOMA FARMS
TABOO CANNABIS CO LLC ,GAAA-ZJUB-VLIZ,TY@TABOOCANNA.COM,4055705455,OKLAHOMA CITY,73128,OKLAHOMA,growers, TABOO CANNABIS CO LLC
TALKINGTON FARMS ,GAAA-EL8C-9GMT,JOSHTALKING28@YAHOO.COM,4052047468,OKLAHOMA CITY,73110,OKLAHOMA,growers, TALKINGTON FARMS
TETRA HYDRO COOPERATIVE LLC ,GAAA-NYMB-LR8W,FANSLER.CC@GMAIL.COM,4054102492,OKLAHOMA CITY,73116,OKLAHOMA,growers, TETRA HYDRO CO-OP
THE BIO REFINERY LLC ,GAAA-4JN3-85MD,THEBIOREFINERY@GMAIL.COM,8452705848,OKLAHOMA CITY,73114,OKLAHOMA,growers, THE BIO REFINERY LLC
