business,license,email,phone,city,zip,county,license_type,trade_name
"PLATINUM LABS,  LLC ",PAAA-41S9-PXXA,PLATINUMLABS78@GMAIL.COM,5805428430,ENID,73701,GARFIELD,processor, PLATINUM LABS
POT BELLIES LLC ,PAAA-4JSR-FBGZ,SCRAPER1947@GMAIL.COM,5807476415,ENID,73703,GARFIELD,processor, POT BELLIES LLC
"PRIME WHOLESALE, LLC ",PAAA-8RWY-NOAQ,PRIME.OKLAHOMA@GMAIL.COM,4056574174,ENID,73703,GARFIELD,processor," PRIME WHOLESALE, LLC"
"YABBA DAB EXTRACTS, LLC ",PAAA-N1TF-K8H7,YABBADABEXTRACTS@GMAIL.COM,4242880278,ENID,73703,GARFIELD,processor, YABBA DABS
"PROJECT 412, LLC ",PAAA-NKY4-GLEP,UFC9001@YAHOO.COM,5802378289,ENID,73701,GARFIELD,processor," PROJECT 412, LLC"
CANNABIS CREATIONS PROCESSING ,PAAA-VJDQ-X41Q,C.CARPENTER@PROIL.US,5802438894,ERICK,73645,BECKHAM,processor, CANNABIS CREATIONS PROCESSING
CANNA CONNECT LABS LLC. ,PAAA-XE0Q-FUVH,CANNACONNECTLABS@YAHOO.COM,8169128312,EUFAULA,74432,PITTSBURG,processor, CANNA CONNECT LABS
DNC OKLAHOMA WORKS. LLC ,PAAA-EY8L-LYTW,DC.OKLAHOMA.FARM@GMAIL.COM,4059653028,AMBER,73004,GRADY,processor,
SPARK CANNABIS CO. ,PAAA-EQAI-SLD9,SINGH.HARP@ICLOUD.COM,4055016795,ANADARKO,73005,CADDO,processor, SPARK CANNABIS CO.
GOOD CROPS PRODUCTS ,PAAA-N1FK-N3UP,ALEXCORN1991@GMAIL.COM,5802717017,ANTLERS,74523,PUSHMATAHA,processor, ACORN EXTRACTS
20 ANTLERS FARM GROUP LLC ,PAAA-6FEJ-0JQB,MATT@STACYLEGALGROUP.COM,4058167228,ANTLERS,74523,CHOCTAW,processor,
"""LOUD LABZ"" ",PAAA-4JYG-AD2Z,1BOWHUNTNFOOL@GMAIL.COM,5803518828,APACHE,73006,COMANCHE,processor, LOUD LABZ
"SOUTHERN PLAINS PROCESSING, LLC ",PAAA-4YSL-V312,TJASPER@SPP-OK.COM,2144929962,APACHE,73006,CADDO,processor,
M & S PROCESSING INC ,PAAA-4JY8-6X4E,INFO@MED-SHED.COM,8018078918,ARAPAHO,73620,CUSTER,processor, STICKS AND STONED
"MEDICANN-OK EXTRACTS, LLC ",PAAA-NJVT-RBFH,MEDICANNOK@GMAIL.COM,4054645554,ARCADIA,73007,OKLAHOMA,processor,
ALL OF THE ABOVE ,PAAA-NKOR-GALU,ALICIAM07@GMAIL.COM,9403907940,ARDMORE,73401,CARTER,processor,
AWESOME REMEDIES LLC ,PAAA-418K-I9RZ,AWESOMEREMEDIESLLC@GMAIL.COM,5805042169,ARDMORE,73401,CARTER,processor,
BLISS HUT BAKERY ,PAAA-4KQE-MIO4,BEAN9150@GMAIL.COM,5804901845,ARDMORE,73401,CARTER,processor,
"BS FARMS, LLC. ",PAAA-VK0Y-MQUM,BSHEARING76@GMAIL.COM,5804651990,ARDMORE,73401,CARTER,processor," BS FARMS, LLC"
"CARTER COUNTY EXTRACTS, INC. ",PAAA-NKNM-0GP0,STACY@JOHNSULLIVANINSURANCE.COM,5802210528,ARDMORE,73401,CARTER,processor," CARTER COUNTY EXTRACTS, INC."
CLOVERLEAF GREENS LLC ,PAAA-4YXO-JGUH,CLOVERLEAFOK@GMAIL.COM,5804901808,ARDMORE,73401,CARTER,processor, GOOD LUCK PROVISIONS
DOWNTREE PROCESSING LLP ,PAAA-VK0I-N5JV,DOWNTREEPROCESSING@GMAIL.COM,7602901599,ARDMORE,73401,CARTER,processor, DOWNTREE PROCESSING
DAHUTT MEDICAL LLC ,PAAA-4KID-S8JT,AAASERVICESLLC@YAHOO.COM,9184070594,EUFAULA,74432,MCINTOSH,processor,
"ESCALATED GREENS, INC ",PAAA-VJLC-B35U,ANGEL@WACDR.COM,9186180618,EUFAULA,74432,MCINTOSH,processor," ESCALATED GREENS, INC"
"GREEN RUSH PROCESSING, LLC ",PAAA-4YD0-6CTM,GREENRUSHPROCESSINGLLC@GMAIL.COM,9186182262,EUFAULA,74432,PITTSBURG,processor, GREEN RUSH PROCESSING LLC
"LAKE AND BAKE SHOP, LLC ",PAAA-4KM3-ZROE,SHAWNBURCHAM@AOL.COM,2142051564,EUFAULA,74432,PITTSBURG,processor,
THRIVE EXTRACTS LLC ,PAAA-YQNG-HXZ7,REDSKYRANCHOK@GMAIL.COM,9187609429,EUFAULA,74432,MCINTOSH,processor, THRIVE CANNABIS COMPANY
PHARMAFLOWER GROUP INC ,PAAA-MV9X-YWUE,WALKERPJOK@GMAIL.COM,5804853703,FAIRFAX,74637,OSAGE,processor,
WILD HERB LLC ,PAAA-EJVQ-PNQB,CHUFFMAN@WILDHERBLLC.COM,4058342029,FAIRFAX,74637,OSAGE,processor, WILD HERB LLC
INDIE FLOWER INC ,PAAA-G3XE-Q9ED,JWF1230@GMAIL.COM,9186193221,FAIRLAND,74343,OTTAWA,processor,
JMP AGRICULTURAL FARMS OF NORTH EASTERN OKLAHOMA INC. ,PAAA-NYO5-GT8N,USAFLYER@SBCGLOBAL.NET,4058803791,FAIRLAND,74343,OTTAWA,processor, EVERGREEN WELLNESS
MONKEY ISLAND MEDICINAL LLC ,PAAA-EYRL-KQPD,LILBLADE96@GMAIL.COM,9183146819,FAIRLAND,74343,OTTAWA,processor,
"ALPHA AGRONOMIC EXTRACTS, LLC ",PAAA-41KH-LQ4X,RACHEL@ALPHAAGPRODUCTS.COM,5805418998,FAIRVIEW,73737,MAJOR,processor, CLOVER EDIBLES & TINCTURES
WICKED SISTER'S CANNABIS COMPANY LLC ,PAAA-EK6K-4IK5,LZBTHDEUNK@YAHOO.COM,5804026058,FAIRVIEW,73737,MAJOR,processor," WICKED SISTER""S CANNABIS COMPANY"
DCFB LLC ,PAAA-N1FJ-IYW8,DEWELLBREWER@GMAIL.COM,5806477246,FAXON,73540,COMANCHE,processor, MAD SCIENTIST CANNABIS COMPANY
C & J   GROW & PROCESSOR LLC ,PAAA-ZYTL-6AF7,COMPLIANCE@HIGHSOCIETYOK.COM,4056135816,FLETCHER,73541,COMANCHE,processor, C & J GROW & PROCESSOR LLC
M&D BARN LLC ,PAAA-NKE7-PAFH,TIM@HIGHSOCIETYOK.COM,4059238930,FLETCHER,73541,COMANCHE,processor,
"DEW BEE SWEET, LLC ",PAAA-OQEL-VY32,DEWBEESWEET@GMAIL.COM,9188686839,FORT GIBSON,74434,MUSKOGEE,processor, DEW BEE SWEET
WAVVVVVY PRODUCTIONS LLC ,PAAA-N1WT-IBZH,KBGREENEINVESTMENT@GMAIL.COM,4254964824,FOSTER,73434,OKLAHOMA,processor, WAVVVVVY PRODUCTIONS
"OK MEDICAL PLANT PROCESSING, LLC ",PAAA-VK6H-5EJS,DAN@OKRXPLANT.COM,9185219180,FREDERICK,73542,TILLMAN,processor, OK MEDICAL PLANT PROCESSING
JACKPOT LABS ,PAAA-NYX9-K0E8,JACKPOTACRES@YAHOO.COM,5803724606,FT TOWSON,74735,CHOCTAW,processor, JACKPOT LABS
MOBOOZLE LLC ,PAAA-VK6W-UO9O,GAMBRELL75@GMAIL.COM,9185712620,GANS,74936,SEQUOYAH,processor, THE HEALING CANNABIS STORE
"GOD'S NATURAL GIFT, LLC ",PAAA-IEC7-UIEL,GODSNATURALGIFT7@GMAIL.COM,5802127766,GARVIN,74736,MCCURTAIN,processor, HIGHLY DISSIPATED
"CHICKNTACO, LLC ",PAAA-0SXZ-IZT7,DUGHOOTEN@AOL.COM,4058080252,GEARY,73040,BLAINE,processor, CHICKNTACO
KASHMIR EXTRACTIONS LLC ,PAAA-4JKQ-Q5MU,KASHMIREXTRACTIONS@GMAIL.COM,5803303537,GEARY,73040,CANADIAN,processor,
"ANVIL PROCESSING, LLC ",PAAA-YNTZ-WX3D,DHOWELL@GREENGROWLABS.COM,4056121187,GLENCOE,74032,PAYNE,processor," ANVIL PROCESSING, LLC"
BURNETT FARMS ,PAAA-N1LU-ZW9U,BURNETTFARMS13@GMAIL.COM,4057470896,GLENCOE,74032,PAYNE,processor, INFINITY PHARMS
"BURNETT FARMS, LLC ",PAAA-NJLY-VWKH,BURNETTFARMS13@GMAIL.COM,4057470896,GLENCOE,74032,PAYNE,processor, BURNETT FARMS
"SAGE FARMS, LLC. ",PAAA-NKS2-M1IX,BNEAL@SAGE.FARM,9188528878,GLENPOOL,74033,TULSA,processor, STERLING CANNABIS COMPANY
788TECHNOLOGIES CORPORATION ,PAAA-4JM4-BRZF,STAN@788TECHNOLOGIES.COM,4052295072,GOLDSBY,73093,MCCLAIN,processor, BISON & ROSE
710.X LLC ,PAAA-4JOS-OQTU,BASSHUNTERSHANE@GMAIL.COM,9183465123,GOLTRY,73739,ALFALFA,processor, BOBBY WINFREY
DOC ROSIN EXTRACTS LLC ,PAAA-EYCJ-IIMZ,KWSOONER@YAHOO.COM,5803181568,GRANDFIELD,73546,TILLMAN,processor,
LAZY VS LLC ,PAAA-4YM5-DFBN,VECHRIS3@GMAIL.COM,9034238038,GRANT,74738,CHOCTAW,processor, LAZY VS LLC
"PHARM AIDE PHARMS, LLC ",PAAA-E1EL-ZAI9,PHARMAIDEPHARMS@YAHOO.COM,5803269326,GRANT,74738,CHOCTAW,processor, PHARM AIDE PHARMS
TADPOL WELLENESS CORPORATION ,PAAA-41UM-BXAB,TADPOL420@GMAIL.COM,8177713708,GRANT,74738,CHOCTAW,processor, TADPOL WELLENESS CORPORATION
GROWSTAR LLC ,PAAA-4K2U-ZZHR,JGSTARR5@YAHOO.COM,7032093322,GROVE,74344,DELAWARE,processor, GROWSTAR LLC
HONEY CREEK LABS LLC ,PAAA-E14G-M1XX,ANDY@HONEYCREEKLABS.COM,9188016000,GROVE,74344,DELAWARE,processor,
HONEY HOUSE ROSIN COMPANY LLC ,PAAA-4KAS-IQLU,APBTBCH@GMAIL.COM,9188011656,GROVE,74344,DELAWARE,processor,
"J & S PROCESSING, LLC ",PAAA-2FYL-LZYA,LUCKY.LADIES.FARM.OK@GMAIL.COM,8169299461,GROVE,74344,DELAWARE,processor," J & S PROCESSING, LLC"
J&O ENT LLC ,PAAA-EKN5-BSXN,BUDDIAMONDSINC@GMAIL.COM,9183144047,GROVE,74344,OKLAHOMA,processor, BUD DIAMONDS
KONG CONCENTRATES LLC ,PAAA-NYSE-PYO4,GRBECKMAN@GMAIL.COM,7854333388,GROVE,74344,DELAWARE,processor,
MISSBEHAVIN MANUFACTURING LLC ,PAAA-P9NB-SODX,SCUBATHOM65@GMAIL.COM,8179373000,GROVE,74344,DELAWARE,processor, MISS BEHAVIN' CANNABIS COMPANY
AI QUN LIN LLC ,PAAA-EKED-QYHU,MATT@STACYLEGALGROUP.COM,4058167228,GUTHRIE,73044,LOGAN,processor, AI QUN LIN LLC
GOLDEN GLASS LLC ,PAAA-4JTF-GJKV,DAN.W.LUNDGREN@GMAIL.COM,4057477790,GUTHRIE,73044,LOGAN,processor,
GOLDSTONE PROCESSING LLC ,PAAA-VY2L-JRDN,GOLDSTONEFARMS@YAHOO.COM,4054319551,GUTHRIE,73044,LOGAN,processor,
GREEN UNICORN LLC ,PAAA-4KO9-NIKQ,AARON.PENIX@COX.NET,4056354807,GUTHRIE,73044,LOGAN,processor, GREEN UNICORN CANNABIS
"HIGH HORSE, LLC ",PAAA-FPMQ-TRTM,JRJOHN2002@GMAIL.COM,3168060001,GUTHRIE,73044,LOGAN,processor,
HONEY CREEK EXTRACTS ,PAAA-NJ3B-BZBH,CHARLY.GONZALEZ@HONEYCREEKEXTRACTS.COM,9182772016,GUTHRIE,73044,LOGAN,processor,
KIND OKIE LLC ,PAAA-EJVI-LZ5K,FRED@LIVINGINVESTMENT.COM,4057612962,GUTHRIE,73044,LOGAN,processor, KIND OKIE CANNABIS
MINT VENTURES LLC ,PAAA-PLFJ-LUOM,JHAYS9222@GMAIL.COM,4053657674,GUTHRIE,73025,LOGAN,processor, MVP
NATIVE VITAITY LLC ,PAAA-4KX2-NSN8,NATIVEVITALITYLLC19@GMAIL.COM,4059066282,GUTHRIE,73044,LOGAN,processor, NATIVE VITALITY
PH KITCHEN LLC ,PAAA-E1HB-AS9P,ANDREWJACKSON1105@GMAIL.COM,4058088851,GUTHRIE,73044,LOGAN,processor,
RELIABLE PROCESSORS LLC ,PAAA-NJTN-QPPI,QUADRANT3@YAHOO.COM,4054300162,GUTHRIE,73044,LOGAN,processor,
RIDE THE SKYWAY ,PAAA-DIMY-1FBQ,BK@RIDETHESKYWAY.COM,4055906869,GUTHRIE,73044,LOGAN,processor, SKYWAY
"SEVERUS PROCESSORS, LLC ",PAAA-OVEC-AU07,RNOPRODUCTIONS@GMAIL.COM,4052699085,GUTHRIE,73044,LOGAN,processor,
"SMS FARMS, LLC ",PAAA-4JNN-YCCL,SMSFARMSLLC@GMAIL.COM,4054443030,GUTHRIE,73044,LOGAN,processor, HIGH HORSE CANNABIS
SUNDAY EXTRACTS ,PAAA-EKUG-WNID,JESSE@REDDIRTSUNGROWN.COM,4052032754,GUTHRIE,73044,LOGAN,processor, SUNDAY EXTRACTS
SUNDAY EXTRACTS LLC ,PAAA-NYIN-5SXK,INFO@SUNDAYEXTRACTS.COM,4056983134,GUTHRIE,73044,LOGAN,processor, SUNDAY EXTRACTS
TERRY'S HAZE COLLECTIVE L.L.C ,PAAA-4K6P-WBU7,TERRYSHAZECOLLECTIVE@GMAIL.COM,4053615838,GUTHRIE,73044,OKLAHOMA,processor,
"THE GOAT LAB, LLC ",PAAA-TKL1-BIGQ,DAN@APLINEOK.COM,4053263182,GUTHRIE,73044,LOGAN,processor," THE GOAT LAB, LLC"
URBAN FLORA EXTRACTS LLC ,PAAA-NJMG-K4EL,INFO@URBANFLORAHERB.COM,4059968061,GUTHRIE,73044,LOGAN,processor, URBAN FLORA EXTRACTS
VETERIBUS LLC ,PAAA-TC7V-AK92,KEVENHAYGOOD@COX.NET,4052422072,GUTHRIE,73044,LOGAN,processor,
WANG WANG LLC ,PAAA-NKYZ-JY1I,MATT@STACYLEGALGROUP.COM,4057353800,GUTHRIE,73044,LOGAN,processor, WANG WANG LLC
WHITE LABEL PROCESSING INC. ,PAAA-SKHR-UXWG,HOLZBAUGH@YAHOO.COM,4058378873,GUTHRIE,73044,LOGAN,processor, WHITE LABEL PROCESSING INC.
CANNABLESS PROCESSOR 7 LLC ,PAAA-0NYD-9LRO,CSISERVICESOKC@GMAIL.COM,4054569997,GUTHRIE,73044,LOGAN,processor, CANNABLESS PROCESSOR 7
MEDECINE WHEEL 420 LLC ,PAAA-EJOA-GFYC,MEDECINEWHEEL420@GMAIL.COM,4052274240,GUTHRIE,73044,LOGAN,processor, MEDECINE WHEEL 420
JOE BEAR CANDY COMPANY LLC ,PAAA-VKYD-RPUU,OK.KOALAEDIBLES@GMAIL.COM,5806519079,GUYMON,73942,TEXAS,processor, KOALA EDIBLES
CROOKED RIVER PROCESSING ,PAAA-VJF7-RRZF,CROOKEDRIVERCULTIVATORS@GMAIL.COM,5803030732,HAMMON,73650,CUSTER,processor,
CANADIAN BLUFFS LLC ,PAAA-UEBA-YCRD,MATT@STACYLEGALGROUP.COM,4058167532,HANNA,74845,MCINTOSH,processor,
ALTERED STRAIN LLC ,PAAA-OIKG-DUXT,MIKE@ALTEREDSTRAIN.COM,4058237190,HARRAH,73045,OKLAHOMA,processor, ALTERED STRAIN
CULTIVATOR'S CHOICE ,PAAA-V1ZD-TYVN,CHRISHERRIN447@GMAIL.COM,9092627750,HARRAH,73045,OKLAHOMA,processor, CULTIVATORS CHOICE LLC
EXTRINSIC AMBITIONS LLC ,PAAA-HBJE-EQVU,JOSEPH.HALPIN1@GMAIL.COM,4055653236,HARRAH,73045,OKLAHOMA,processor, EXTRINSIC AMBITIONS
QANNABIS CREATIONS ,PAAA-YEOH-REWZ,MUTINY116@GMAIL.COM,5124339090,HARRAH,73045,OKLAHOMA,processor, QANNABIS JOINTS
SERENITY CHEMISTRY LLC ,PAAA-GRZW-MJFK,SERENITYCHEMISTRY@GMAIL.COM,4054299802,HARRAH,73045,OKLAHOMA,processor,
"SWEET SAP EXTRACTS, LLC ",PAAA-4JOU-VNAH,JHENSON@SWEETSAPEXTRACTS.COM,4053140530,HARRAH,73045,OKLAHOMA,processor, SWEET SAP EXTRACTS
TBM INDUSTRIES INC ,PAAA-CCXE-LGRU,TLBAUER44@GMAIL.COM,4697040828,HARRAH,73045,OKLAHOMA,processor,
WESTERN DISTRIBUTION COMPANY ,PAAA-VJZP-SARJ,JEB.GOOSE5113@GMAIL.COM,4059052149,HARRAH,73045,OKLAHOMA,processor,
"PRIME ELEVATION, LLC ",PAAA-VLSU-UIPF,AARONDEERING@ME.COM,9189173517,HARTSHORNE,74547,PITTSBURG,processor,
THOMAS RAY SMITH ,PAAA-E1UO-N4QU,CZ17HMR2@ATT.NET,9182975707,HARTSHORNE,74547,PITTSBURG,processor, NATURE'S GIFT
"ALTUM GROUP, LLC ",PAAA-416Y-9JMV,JORDANANDERSON89@GMAIL.COM,3612326916,HASKELL,74436,MUSKOGEE,processor, ALTERRA WELLNESS
CONCHARTY MOUNTAIN FARM LLC ,PAAA-MRJA-NWZK,CONCHARTYMOUNTAINFARM@GMAIL.COM,9186297680,HASKELL,74436,OKMULGEE,processor, CONCHARTY MOUNTAIN FARM LLC
D DRAKE INC ,PAAA-NYII-BTWE,DANDRAKE448@GMAIL.COM,9185213554,HASKELL,74436,MUSKOGEE,processor,
"OKIE EXPRESS SALES & TRANSPORT, INC. ",PAAA-VKJ8-MKQB,ISAACCAVINESS@GMAIL.COM,9186368818,HASKELL,74436,OKMULGEE,processor," OKIE EXPRESS SALES & TRANSPORT, INC."
YELLOW DOG EXTRACTS LLC ,PAAA-GOF8-DLTV,LDRICE2007@YAHOO.COM,9184093936,HASKELL,74436,MUSKOGEE,processor, YELLOW DOG EXTRACTS LLC
NATURALLY ROOTED FARMS PROCESSING LLC ,PAAA-NYRM-QXFU,NATURALLYROOTEDOK@GMAIL.COM,9036910098,HAWORTH,74740,MCCURTAIN,processor,
DIAMOND B GARDENS LLC ,PAAA-V2ZI-JSIU,DIAMONDBGARDENS@GMAIL.COM,2108965757,HEALDTON,73438,CARTER,processor, DIAMOND B GARDENS
"SH AGRI, LLC ",PAAA-RV30-X1UW,SHURSTFARM@YAHOO.COM,5802646163,HEALDTON,73438,STEPHENS,processor, LOCO FIRE
"THE FARMA GROUP, LLC ",PAAA-GGX9-RQXJ,SALES@THEFARMAOK.COM,2146206060,HEALDTON,73438,CARTER,processor, FARMHOUSE HASH
LAKE ROSE MARIJUANA LLC ,PAAA-4JVT-NZOO,LAKEROSEFARMOK@GMAIL.COM,5802852700,HENDRIX,74741,BRYAN,processor," LAKE ROSE FARM, LLC."
ICE CITY EXTRACTS L.L.P ,PAAA-RG1L-SXD0,KJACK842004@YAHOO.COM,4059215408,HENNESSEY,73742,KINGFISHER,processor, ICE CITY EXTRACTS LLP
"M5 PROCESSING, LLC ",PAAA-E17P-QJXM,M5FARMS@YAHOO.COM,4052529902,HENNESSEY,73742,KINGFISHER,processor," M5 PROCESSING, LLC"
"BYCP OKLAHOMA, INC. ",PAAA-RRNE-BIYR,SSLEGER@CREWCMD.COM,4055886086,HENRYETTA,74437,OKLAHOMA,processor, NA
FIREMEDS LLC ,PAAA-GFFH-PLZG,FIREMEDSCANNABIS@GMAIL.COM,9182684216,HENRYETTA,74437,OKMULGEE,processor, FIREMEDS CANNABIS
"NATIVE THERAPEUTICS LTD., CO. ",PAAA-4KVA-GTVB,GMATTHEW.RICHARDSON@GMAIL.COM,9186716988,HENRYETTA,74437,OKMULGEE,processor, NONE
"WM BROTHERS, LLC ",PAAA-TC6H-ICOK,KSUMTER@KADAM.TECH,9189043283,HENRYETTA,74437,OKMULGEE,processor,
"AERO LABS EXTRACTION & TESTING, LLC ",PAAA-E1LB-MMGD,MATTHUNGERFORD12@GMAIL.COM,4058243600,HINTON,73047,CADDO,processor, AERO LABS
SCOOBY & SHAGGY LLC ,PAAA-PQWN-WHIJ,VANAMBUD@AOL.COM,2546441631,HINTON,73047,CANADIAN,processor,
"PLAT FARM, LLC ",PAAA-V1FH-2CLI,CONTACT+PLAT@GOODKUSHCO.US,4053566661,HOLDENVILLE,74848,HUGHES,processor, PLAT FARM
DESERT EXTRACTS LLC ,PAAA-4YED-GL49,OKDESERTEXTRACTS@GMAIL.COM,5803181613,HOLLIS,73550,HARMON,processor, DESERT EXTRACTS LLC
EXOTIC CANNABIS LLC ,PAAA-KMMY-NQ4O,ALANSOLEYMAN@YAHOO.COM,3102799521,HOMINY,74035,OSAGE,processor,
GROW CANNABIS LLC ,PAAA-5WBP-GTYU,GROWCANNABISLLC@GMAIL.COM,9183446130,HOMINY,74035,OSAGE,processor, GROW CANNABIS LLC
"TOTEM SOLUTIONS, LLC ",PAAA-AN3Q-HQGQ,JAMES@LYTAL.COM,9185214108,HONOBIA,74549,PUSHMATAHA,processor," TOTEM SOLUTIONS, LLC"
TWO TS TREES LLC ,PAAA-NYFQ-WYDD,RODNEY@THEJAMBROS.COM,5804613768,HOOKER,73945,TEXAS,processor,
PUNCHEE BUD ,PAAA-E1DX-5WDV,PUNCHEEBUD@GMAIL.COM,9186495156,HOWE,74940,LE FLORE,processor,
RANDY'S CANDY ,PAAA-NJUK-F6EL,RANDY@RANDYSCANDY.WTF,7194929504,HUGO,74743,CHOCTAW,processor,
TC LANE FARMS LLC ,PAAA-XUUM-T9Q2,TODLANE@OUTLOOK.COM,4053171997,HUGO,74743,CHOCTAW,processor, TC LANE FARMS LLC
SHELBY LTD. CO. ,PAAA-ADR7-HZDB,THEDRUGGISTOK@GMAIL.COM,9188221919,HULBERT,74441,CHEROKEE,processor, THE DRUGGIST
"RT. 66 XTRACT, LLC ",PAAA-4YGS-O1DH,KAREN@RT66XTRACTS.COM,4055450810,HYDRO,73048,CADDO,processor,
ELITE GREEN LEAF LLC ,PAAA-OUMY-NMBL,JANICE.LONG@SETCOTIRE.COM,9032495260,IDABEL,74745,MCCURTAIN,processor, ELITE GREEN LEAF LLC
LUNCH BOX LADIES LLC ,PAAA-W4HA-MUIR,ROBYNJOHNSON@CABLEONE.NET,9032449275,IDABEL,74745,MCCURTAIN,processor, GREEN SMILE EDIBLES
"MCCURTAIN WELLNESS HOLDINGS, INC. ",PAAA-OXOS-TFKD,TESSA.ONEY88@GMAIL.COM,5802125989,IDABEL,74745,MCCURTAIN,processor, THE ONE & ONEY PROCESSING GROUP
"MCCURTAIN'S FINEST, LLC ",PAAA-VJKM-URWX,BRADFARLEY54321@GMAIL.COM,5806120618,IDABEL,74745,MCCURTAIN,processor,
"RED RIVER CANNABIS FARMS, LLC ",PAAA-EKMW-AMBV,ROK@SMITHKLUBECK.COM,4057085195,IDABEL,74745,MCCURTAIN,processor," RED RIVER CANNA FARMS, LLC"
"BLUESTEM FARMS , LLC ",PAAA-E10H-SXO7,BDRISKILL@JIVECANNABISCO.COM,9189025760,INOLA,74036,ROGERS,processor, JIVE CANNABIS CO
HERBAL EXTRACTIONS LABELING AND PROCESSING LLC ,PAAA-EKEW-7N8H,HELPEXTRACTIONS@GMAIL.COM,9186379358,INOLA,74036,MAYES,processor, HERBAL EXTRACTIONS LABELING AND PROCESSING LLC
TASTY FARMS TULSA LLC ,PAAA-N1IW-CD1I,JEANNEAN1@YAHOO.COM,9186293751,INOLA,74036,ROGERS,processor, TASTY FARMS TULSA LLC
"GREEN COUNTRY 710 REFINERY, LLC ",PAAA-E1YJ-WIFH,DEBRA@REDBARNGROUP.CO,9185437245,INOLA,74036,ROGERS,processor, RED BARN CANNABIS KITCHEN CO.
"PAM GREEN, LLC ",PAAA-EYOJ-AZFU,MATT@STACYLEGALGROUP.COM,4057353800,JAY,74346,DELAWARE,processor," PAM GREEN, LLC"
"POOLE FARMS LL, LLC ",PAAA-N1D7-MVYV,FOXYGIANTS@YAHOO.COM,9188052462,JAY,74346,DELAWARE,processor," POOLE FARMS LL, LLC"
GROGENEX LLC ,PAAA-E1K1-DIFU,DRJOSHWEDMAN@GMAIL.COM,9183462590,JENKS,74037,TULSA,processor, GROGENEX LLC
"ELITE EXTRACTIONS, LLC ",PAAA-VKEE-WH9N,BUDDYMOORE2@ATT.NET,4057612217,JONES,73049,OKLAHOMA,processor," ELITE EXTRACTIONS, LLC"
SAFFIRE LLC ,PAAA-8FMN-MRFT,LANCE@SAFFIRE.LLC,4056951498,JONES,73049,OKLAHOMA,processor, SAFFIRE LLC
ACR COMPANIES LLC ,PAAA-VJW7-KLAE,BTJ@BRIANTEDJONES.COM,4056398497,KELLYVILLE,74039,CREEK,processor,
HERBAL JUNCTION TRANSFORMATIONS LLC ,PAAA-EJ15-OWCO,RANDYGCS@GMAIL.COM,9188518505,KELLYVILLE,74039,CREEK,processor, HERBAL JUNCTION TRANSFORMATIONS
MOSS ROCK FARMS  LLC ,PAAA-NJTW-LWFX,MOSSROCKFARMS@GMAIL.COM,9184930135,KELLYVILLE,74039,CREEK,processor, SAUCED EXTRACTS
SUNNY FARMS LLC ,PAAA-MTQ9-QBZB,SUPPORT@SUNNYFARMSOK.COM,5806785431,KELLYVILLE,74039,CREEK,processor,
TNT MED SOLUTIONS LLC ,PAAA-NJYD-AINY,TNTMEDSOLUTIONS@GMAIL.COM,9184485003,KEOTA,74941,HASKELL,processor, TNT MED SOLUTIONS LLC
"FRYME, LLC ",PAAA-5MZV-MKD2,FRYMEOK@GMAIL.COM,4058338983,KEYES,73947,CIMARRON,processor,
"RPS2, LLC ",PAAA-4JMZ-RF6J,INFO@WHOLELEAF.NET,9185594100,KIEFER,74041,CREEK,processor," RPS2, LLC"
WPC PROCESSING LLC ,PAAA-4KGK-JM1V,MANAGER@3DOCS.NET,9189380894,KIEFER,74041,CREEK,processor, 3 DOCS EXTRACTS
"AUGUST PHARMS, LLC ",PAAA-4JA4-S27O,ROBIN@AUGUSTPHARMS.COM,4053680919,KINGFISHER,73750,KINGFISHER,processor,
NANA ZHANG ,PAAA-NJNX-AFK8,MATT@STACYLEGALGROUP.COM,4058167228,KINGFISHER,73750,KINGFISHER,processor, NANA ZHANG
PRAIRIE FIRE FARMS LLC ,PAAA-VKQA-JHY6,TYLER.PRAIRIEFIREFARMS@GMAIL.COM,9189919845,KINGFISHER,73750,KINGFISHER,processor, PRAIRIE FIRE FARMS LLC
CHRISTOPHER SCALLON ,PAAA-41NH-JENE,JBSTRAIN@FARMTOMARKETCANNABIS.COM,4054449333,KINGSTON,73439,MARSHALL,processor, FARM TO MARKET CANNABIS
"D & D NURSERY, LLC ",PAAA-4Y37-KENI,SPEEDMAN183@YAHOO.COM,5805654007,KINGSTON,73439,MARSHALL,processor," D & D NURSERY, LLC"
MERRITT AND HALE PROCESSING LLC ,PAAA-XJCS-LTUQ,JASON.MERRITT@MERRITTANDHALEFARMS.COM,8324860396,KINGSTON,73439,MARSHALL,processor, MERRITT AND HALE PROCESSING LLC
"STINKY FIELDS, LLC ",PAAA-VY8W-N4JL,BRIERCREEKMEDICAL@YAHOO.COM,9032712645,KINGSTON,73439,MARSHALL,processor,
FANCY PLANTS PROCESSING LLC ,PAAA-4Y3N-M1CS,FANCYPLANTSPROCESSING@GMAIL.COM,5805040019,ARDMORE,73401,CARTER,processor,
GENESIS BRANDS LLC ,PAAA-UUEP-D4H7,BRIANPAGE@GENESISOKLAHOMA.COM,9405952436,ARDMORE,73401,CARTER,processor," GENESIS BRANDS, LLC"
