business,license,email,phone,city,zip,county,license_type,trade_name
GREAT PLAINS EXTRACTS LLC ,DAAA-OFOT-ONVB,ROBER@ARCADIABRANDS.COM,9188591374,EDMOND,73025,LOGAN,dispensaries, GREAT PLAINS EXTRACTS
"DCE PRIME, LLC ",DAAA-VJ8I-P3HK,KMALAVE@COX.NET,5126359853,EDMOND,73034,LOGAN,dispensaries, CBD PLUS USA
DYMOND DISPENSARY LLC ,DAAA-WUMP-RKUP,RYDY0428@GMAIL.COM,5802516377,EDMOND,73034,LOGAN,dispensaries,
FIRE RANCH FARMACY LLC ,DAAA-4YEB-1VXX,JASONDCUNNINGHAM@HOTMAIL.COM,4058235114,EDMOND,73034,LOGAN,dispensaries, FIRE RANCH FARMACY
GET BAK'D OKC LLC ,DAAA-NYJ9-ABA6,GETBAKDOKC@GMAIL.COM,4056969460,EDMOND,73034,OKLAHOMA,dispensaries, GET BAK'D OKC
GRAM CENTRAL STATION DISPENSARY LLC ,DAAA-VKX9-FIN1,CLBSTYLES@YAHOO.COM,4053617638,EDMOND,73034,OKLAHOMA,dispensaries, GRAM CENTRAL STATION DISPENSARY LLC
HIGHEST RELEAF DISPENSARY LLC ,DAAA-4K8Y-YVN7,DRSIMILLY@GMAIL.COM,4056750072,EDMOND,73034,OKLAHOMA,dispensaries, HIGHEST RELEAF DISPENSAY
JACKSON ROOTS LLC ,DAAA-BDYN-YFXC,CHALES@JACKSON-ROOTS.COM,4052836626,EDMOND,73034,LOGAN,dispensaries, JACKSON ROOTS LLC
MODERN SERRA LLC ,DAAA-4KCM-OL5H,MODERNSERRA@GMAIL.COM,4052165810,EDMOND,73034,OKLAHOMA,dispensaries, MODERN SERRA LLC
"MR. GREEN, LLC ",DAAA-N1RS-YJGW,ARABRITO0788.AB@GMAIL.COM,4058218366,EDMOND,73034,OKLAHOMA,dispensaries,
"NATIVE BROTHERS DISPENSARY OF EDMOND, LLC ",DAAA-KCO3-RQ9M,NATIVEBROTHERSDISPENSARY@GMAIL.COM,4054796495,EDMOND,73034,OKLAHOMA,dispensaries,
"NATIVE REMEDY, LLC ",DAAA-EKOR-Q9JU,CHELSEA.DOUGHTY@GMAIL.COM,4055035627,EDMOND,73034,OKLAHOMA,dispensaries, NATIVE REMEDY
"OKLADISPO FOX LAKE, LLC ",DAAA-NJQW-8IQS,BLAKE@THEPEAKOK.COM,4054337370,EDMOND,73034,OKLAHOMA,dispensaries, THE PEAK EDMOND DISPENSARY
ORIGINS CANNABIS OKLAHOMA LLC ,DAAA-E1SX-1JEK,JON@ORIGINSCORPORATE.COM,2069159212,EDMOND,73034,OKLAHOMA,dispensaries,
SERENITY HEALTH LLC ,DAAA-NJ99-XLLY,SERENITYHEALTH2018@OUTLOOK.COM,4058859306,EDMOND,73034,OKLAHOMA,dispensaries, EDMOND DISPENSARY - 11TH & BROADWAY DEPOT
SUGAR LEAF LLC ,DAAA-41SI-ZOZZ,JRJOHN2002@GMAIL.COM,3168060001,EDMOND,73034,OKLAHOMA,dispensaries, CALI ROOTS
THC PLUS CANNABIS DISPENSARY LLC ,DAAA-EY6S-EII0,THCPLUSMONKEY@GMAIL.COM,4055349590,EDMOND,73034,LOGAN,dispensaries, THC PLUS CANNABIS DISPENSARY
THE GATEWAY CBD & DISPENSARY LLC. ,DAAA-V1UZ-WCSY,GATWAYCBD@GMAIL.COM,4059228856,EDMOND,73034,OKLAHOMA,dispensaries, THE GATEWAY CBD & DISPENSARY LLC.
THE PEAK DISPENSARY LLC ,DAAA-EK4Q-RMBD,NLARSON3001@GMAIL.COM,9188012569,EDMOND,73034,OKLAHOMA,dispensaries, LIKEWISE CANNABIS
TIGHT EYEZ ,DAAA-E1AA-MHMB,DIRKALLENJR@ICLOUD.COM,4055439155,EDMOND,73034,OKLAHOMA,dispensaries, TIGHT EYEZ
"BROTHERS RETAIL 1, LLC ",DAAA-N1MR-QH4Z,OKLAHOMABUSINESS1@GMAIL.COM,6192039724,EDMOND,73013,OKLAHOMA,dispensaries, PRESTIGE CANNABIS
ALTCARE 1 LLC ,DAAA-EKM2-OCPB,TYLERDOOLITTLE@ME.COM,4054884149,EDMOND,73034,OKLAHOMA,dispensaries, FIRE LEAF
"GREEN SUPREME MEDICAL MARIJUANA DISPENSARY 2, LLC ",DAAA-KO65-KUJO,GREENSUPREME2020@GMAIL.COM,4054206370,EDMOND,73034,LOGAN,dispensaries, GREEN SUPREME 2
CANNABLESS RETAIL 19 LLC ,DAAA-JYPZ-GX7A,LEGAL@CANNABLESS.CO,4056354814,EDMOND,73034,OKLAHOMA,dispensaries, CANNABLESS RETAIL 19 LLC
46 RELEAF NO 1 INC ,DAAA-N1HR-HCCQ,46RELEAFNO1@GMAIL.COM,4053610995,EDMOND,73013,OKLAHOMA,dispensaries,
"HIGHBLOOM ARTISAN CANNABIS RT. 66, LLC ",DAAA-QZMW-BEA2,TROJANOWSKI3@AOL.COM,9046228221,EDMOND,73034,OKLAHOMA,dispensaries, HIGHBLOOM ARTISAN CANNABIS
13801 N WESTERN LLC ,DAAA-NYCR-ZBCU,INFO@OKIEKUSHCLUB.COM,5806341518,EDMOND,73013,OKLAHOMA,dispensaries, OKIE KUSH CLUB
B6 MEDICAL DISPENSARY LLC ,DAAA-VYPX-9B1I,GREGBUGAJ@YAHOO.COM,4057190313,EL RENO,73036,CANADIAN,dispensaries, B6 MEDICAL DISPENSARY LLC
BRANDI JO ENTERPRISES INC ,DAAA-6HNR-IYXC,THUMPER0171@YAHOO.COM,5807294566,EL RENO,73036,CANADIAN,dispensaries, DANK TANK
CHIEF CANNABIS LLC ,DAAA-FWXL-6JEM,CANNABIS2019@YAHOO.COM,4052609300,EL RENO,73036,CANADIAN,dispensaries, LOUD CLOUD
GREEN BUFFALO ENTERPRISES LLC ,DAAA-419B-NIGZ,THEGREENBUFFALOLLC@GMAIL.COM,4055899270,EL RENO,73036,CANADIAN,dispensaries, THE GREEN BUFFALO CANNABIS COMPANY
"HERBAN WELLNESS, LLC (DBA THE GRASS STATION) ",DAAA-41SJ-A1FJ,ASH@HANDLEYLAW.COM,4052951924,EL RENO,73036,CANADIAN,dispensaries," HERBAN WELLNESS, LLC (DBA THE GRASS STATION)"
HIRB LIMITED LIABILITY COMPANY ,DAAA-EK3Q-BSA6,JULIENEWPORT3@YAHOO.COM,4056509203,EL RENO,73036,CANADIAN,dispensaries, ROOT 66 DISPENSARY
MATHEWS ENTERPRISES MEDICAL LLC ,DAAA-VJYK-0W9W,SHAWNPMH88@GMAIL.COM,4054732662,EL RENO,73036,CANADIAN,dispensaries, CBD PLUS USA
MIDWEST DISPENSARY OF OKLAHOMA LLC ,DAAA-4JLA-1LVC,MIDWESTWELLNESS@YAHOO.COM,4052066848,EL RENO,73036,CANADIAN,dispensaries, MIDWEST DISPENSARY
HEY BUDDYS LLC ,DAAA-NJQE-5KH0,FNGARRISON1992@GMAIL.COM,5804836804,ELGIN,73538,COMANCHE,dispensaries, HEY BUDDYS LLC
"MCDONALD FAMILY ENTERPRISES,  LLC ",DAAA-NK5F-VCQO,URBANBLOOM0420@GMAIL.COM,5806958552,ELGIN,73538,COMANCHE,dispensaries, URBAN BLOOM
NATIVE BUDZ DISPENSARY LLC ,DAAA-KQ1C-ARNO,THURMAN.FREEMAN32@GMAIL.COM,5806580129,ELGIN,73538,COMANCHE,dispensaries, NATIVE BUDZ DISPENSARY LLC
RED STATE HARVESTERS LLC ,DAAA-EJK2-N5DS,DJHUTS@YAHOO.COM,5806950197,ELGIN,73538,COMANCHE,dispensaries,
SPARK CANNABIS CO. ,DAAA-CIOR-4UCD,SPARKELGIN1@GMAIL.COM,4055016795,ELGIN,73538,COMANCHE,dispensaries, SPARK CANNABIS CO.
"DANK DAWG, LLC ",DAAA-E1B0-MS7B,DANKDAWG8@GMAIL.COM,5803038240,ELK CITY,73644,BECKHAM,dispensaries,
GREEN HEALER LLC ,DAAA-4KVQ-OOM8,BIDNESS806@HOTMAIL.COM,5803745727,ELK CITY,73644,BECKHAM,dispensaries,
HE-SHENG LLC ,DAAA-XMXU-CHEN,MATT@STACYLEGALGROUP.COM,4057353800,ELK CITY,73644,BECKHAM,dispensaries, HE-SHENG LLC
THE NATURAL WAY LLC ,DAAA-VJKD-VICO,LANCE_BROOKS2007@YAHOO.COM,5802438241,ELK CITY,73644,BECKHAM,dispensaries, NATURAL WAY DISPENSARY
WEBB WELLNESS INC ,DAAA-4YIM-LDQE,WEBBWELLNESS66@GMAIL.COM,5808214656,ELK CITY,73644,BECKHAM,dispensaries, HEMP HILL DISPENSARY
420 FARMACY LLC ,DAAA-4JNB-ASJD,THOMAS-JENN@CABLEONE.NET,5807990714,ELK CITY,73644,BECKHAM,dispensaries,
"GRANNY BUDS, LLC ",DAAA-EE9U-ICQC,STROGLIN@COX.NET,4054643959,ELMORE CITY,73433,GARVIN,dispensaries," GRANNY BUDS, LLC"
SNOW GROWN DISPENSARY LLC ,DAAA-YOQF-BEJ1,SNOWGROWNDISPENSARY@GMAIL.COM,4053310464,ELMORE CITY,73433,GARVIN,dispensaries, SNOW GROWN DISPENSARY LLC
"VC GREEN, LLC ",DAAA-EKLV-OU1I,MATT@STACYLEGALGROUP.COM,4058167228,ELMORE CITY,73433,GARVIN,dispensaries, VC GREEN LLC
"B&B'S EMPIRE, LLC ",DAAA-EY1V-ZNR4,UFC9001@YAHOO.COM,5802378289,ENID,73701,GARFIELD,dispensaries, HEMPIRE DISPENSARY
BRANSCUM ENTERPRISES LLC ,DAAA-E1ED-LUTC,FLIPPINFARMSLLC@GMAIL.COM,2252532267,ENID,73701,GARFIELD,dispensaries, FLIPPIN FARMS
"CBD BOUTIQUE, LLC ",DAAA-EKQY-MHQK,CJMARTIN1972@AOL.COM,5805547909,ENID,73701,GARFIELD,dispensaries, WELLNESS CENTER OF ENID
HERB HOUSE DISPENSARY LLC ,DAAA-NKYT-6GLH,JOHN.HERBHOUSE@GMAIL.COM,5807476306,ENID,73701,GARFIELD,dispensaries, HERB HOUSE DISPENSARY
NATURAL REMEDIES MMJ LLC ,DAAA-EYJQ-PQ9V,WBMELISSA@YAHOO.COM,5807474494,ENID,73701,GARFIELD,dispensaries, NATURAL REMEDIES MMJ LLC
SOUL SISTERS WELLNESS LLC ,DAAA-EJV7-SEOD,BROOKETINNIE@GMAIL.COM,5809777231,ENID,73701,GARFIELD,dispensaries, SOUL SISTERS DISPENSARY
THE DANK HOUSE LLC ,DAAA-S5II-MYPT,LORENZOTROY3@GMAIL.COM,5804026786,ENID,73701,GARFIELD,dispensaries,
THE RELAXATION STATION DISPENSARY LLC ,DAAA-6RRE-N2W5,GEORGIANASPEARMAN@HOTMAIL.COM,5805992841,ENID,73701,GARFIELD,dispensaries, THE RELAXATION STATION DISPENSARY LLC
TWISTED EXTRACTS LLC ,DAAA-VKCN-VVFB,MASONBRIANNE3@GMAIL.COM,4056691938,ENID,73701,GARFIELD,dispensaries, KUSH GARDENS
"CANNA-FLOW, LLC ",DAAA-E1KJ-PMCU,DKANG81@GMAIL.COM,5804786347,ENID,73703,GARFIELD,dispensaries," CANNA-FLOW, LLC"
CREATIVE IGNITION LLC ,DAAA-VY9W-UROV,FIRE.HOUSE.OKLLC@GMAIL.COM,5804782533,ENID,73703,GARFIELD,dispensaries, CREATIVE IGNITION
DANK TIMBER CANNABIS CO. ,DAAA-EOGH-NOHK,DANFUGAZZI@AOL.COM,5806034739,ENID,73703,GARFIELD,dispensaries, DANK TIMBER
DAVID MARDIS ,DAAA-NJPN-IPAW,MARDISDAVID@HOTMAIL.COM,9702868814,ENID,73703,GARFIELD,dispensaries, DUGOUT MMJ DISPENSARY
GREEN SEED CANNABIS COMPANY LLC ,DAAA-NYEZ-9HV9,GREENSEEDCANNABIS@GMAIL.COM,5802971173,ENID,73703,GARFIELD,dispensaries, GREEN SEED CANNABIS COMPANY LLC.
"M. JOY, LLC ",DAAA-Y5MO-IQTR,MJOYDISPESARY@GMAIL.COM,5806030585,ENID,73703,GARFIELD,dispensaries,
NEWGENICS MARKETING LLC ,DAAA-YFPA-ZWGU,OPERATIONS@NEWGENICSLLC.COM,5804782814,ENID,73703,GARFIELD,dispensaries, HYDRALUX
THE LITTLE CANNABIS COMPANY LLC ,DAAA-NYCN-EH3K,ENIDCANNABISCO@GMAIL.COM,4052047384,ENID,73703,GARFIELD,dispensaries,
"THE POWER PLANT DISPENSARY, LLC ",DAAA-XZ8V-OJPZ,POWERPLANTENID@OUTLOOK.COM,8082804301,ENID,73703,GARFIELD,dispensaries, THE POWER PLANT
THINK GREEN DISPENSARY LLC ,DAAA-EK0S-HSQF,THINKGREENDISPENSARY.COM@OUTLOOK.COM,5803669600,ENID,73703,GARFIELD,dispensaries, THINK GREEN DISPENSARY LLC
SPARK CANNABIS CO. ,DAAA-KKUI-OYGQ,SPARK_LAWTON@HOTMAIL.COM,4055016795,ANADARKO,73005,CADDO,dispensaries, SPARK CANNABIS CO.
BEE HIGHVE LLC ,DAAA-NJPS-1XJD,KYLEONARD13@GMAIL.COM,4055742622,ANADARKO,73042,CADDO,dispensaries, KYLE LEONARD
BETTER HEALTH OILS AND SUPPLEMENTS INC. ,DAAA-4JXJ-ND5S,STEVELBEVILL@GMAIL.COM,5802987905,ANTLERS,74523,PUSHMATAHA,dispensaries, BETTER HEALTH OILS & SUPPLEMENTS INC.
GOOD CROPS DISPENSARY LLC ,DAAA-EKPG-RPJM,INFO@GOODCROPSOK.COM,4698672408,ANTLERS,74523,PUSHMATAHA,dispensaries, GOOD CROPS
GREEN SUNSET LLC ,DAAA-41FX-WMJW,GREENSUNSETLLC@OUTLOOK.COM,5809828466,ANTLERS,74523,PUSHMATAHA,dispensaries,
20 ANTLERS FARM GROUP LLC ,DAAA-QBMS-VDGE,MATT@STACYLEGALGROUP.COM,4058167228,ANTLERS,74523,CHOCTAW,dispensaries,
"SOUTHERN PLAINS PROCESSING, LLC ",DAAA-41ZP-SHYN,TJASPER@SPP-OK.COM,2144929962,APACHE,73006,CADDO,dispensaries,
SEVEN 8 NINE DISPENSARY LLC ,DAAA-UOKY-XXU0,SEVEN8NINEDISPENSARY@GMAIL.COM,5805833889,APACHE,73006,CADDO,dispensaries,
MED SHED INC. ,DAAA-41AY-C4P5,INFO@MED-SHED.COM,8018078918,ARAPAHO,73620,CUSTER,dispensaries, MED SHED INC.
MEDICANN-OK ARCADIA ,DAAA-4KMP-SIBZ,TINA.MEDICANNOK@GMAIL.COM,4054645554,ARCADIA,73007,LOGAN,dispensaries, MEDICANN-OK ARCADIA
"A&WHPMD, LLC ",DAAA-410C-MC5W,JAYMASHLEY@YAHOO.COM,5802160901,ARDMORE,73401,CARTER,dispensaries, CBD PLUS USA
ADVANCED CANNABIS CARE LLC ,DAAA-4KSY-WMN4,THOM5877@STUDENT.MSCOK.EDU,5806304590,ARDMORE,73401,CARTER,dispensaries, ADVANCED CANNABIS CARE LLC
ARBUCKLE FLOWER MEDICAL DISPENSARY LLC ,DAAA-N1NW-NJTG,ARBUCKLEFLOWER@GMAIL.COM,5802159845,ARDMORE,73401,CARTER,dispensaries, ARBUCKLE FLOWER
"ARDMORE CANNABIS CONSOLIDATION, LLC ",DAAA-NYYN-QJSV,CHRISMC975@YAHOO.COM,2817336354,ARDMORE,73401,CARTER,dispensaries, RED RIVER PHARMS
"CALI CLOUDS, LLC ",DAAA-VK7E-XOM8,BRIDGEMON.STEPHEN@HOTMAIL.COM,5106316700,ARDMORE,73401,CARTER,dispensaries, CALI CLOUDS
URBN ROOTS INC ,DAAA-H31W-6WA7,SALES@URBNROOTS.COM,5805484895,ENID,73703,GARFIELD,dispensaries, URBN ROOTS
URBN ROOTS INC. ,DAAA-VJL9-MBWH,SALES@URBNROOTS.COM,5805484608,ENID,73703,GARFIELD,dispensaries, URBN ROOTS
"19EK82 INVESTMENTS, LLC ",DAAA-LR2J-NOD6,GRANDAVEHAZE@GMAIL.COM,4056130962,ENID,73701,GARFIELD,dispensaries, GRAND AVE. HAZE
921 ENID LLC ,DAAA-OAAF-6ZEY,MASONBRIANNE3@GMAIL.COM,4056691938,ENID,73703,GARFIELD,dispensaries, KUSH GARDENS STORE 9
THE CANNABIS CAFE ,DAAA-E16D-FXTL,C.CARPENTER@PROIL.US,5802438894,ERICK,73645,BECKHAM,dispensaries, THE CANNABIS CAFE
"XING GREEN, LLC ",DAAA-VYYI-COJH,MATT@STACYLEGALGROUP.COM,4058167228,ERICK,73645,BECKHAM,dispensaries,
PAPER PLANES LLC ,DAAA-VJYZ-MPWC,THEHALLWAY999@GMAIL.COM,3167087267,EUCHA,74342,DELAWARE,dispensaries, REFINED FLOWER OF EUCHA
"ESCALATED GREENS DISPENSARY, INC ",DAAA-4YH6-NPEP,ANGEL@WACDR.COM,4052501070,EUFAULA,74432,MCINTOSH,dispensaries,
FUNKY MONKEY CANNABIS LLC ,DAAA-N1MM-RFVO,CME4GUNS@GMAIL.COM,4054067841,EUFAULA,74432,MCINTOSH,dispensaries, FUNKY MONKEY CANNABIS LLC
"GREEN RUSH HOLDINGS, LLC ",DAAA-VJ15-F29N,GREENRUSHHOLDINGSLLC@GMAIL.COM,9186182262,EUFAULA,74432,PITTSBURG,dispensaries,
GREEN RUSH VENTURES LLC ,DAAA-YWEK-2GQT,GREENRUSHPROCESSINGLLC@GMAIL.COM,9186182262,EUFAULA,74432,PITTSBURG,dispensaries,
HEAD SHOP ,DAAA-N1IT-DFMW,TOMMYJLEWIS@GMAIL.COM,9182848002,EUFAULA,74432,MCINTOSH,dispensaries, HEAD SHOP
HEALING OPTIONS LLC ,DAAA-N1SC-A7SM,MEPLEY47@YAHOO.COM,9186800123,EUFAULA,74432,MCINTOSH,dispensaries, HEALING OPTIONS
"LAKE AND BAKE SHOP, LLC ",DAAA-4J5X-XKKT,SHAWNBURCHAM@AOL.COM,2142051564,EUFAULA,74432,MCINTOSH,dispensaries,
"LAKESIDE NATURAL, INC ",DAAA-NYUU-Q2LH,LAKESIDENATURAL2019@GMAIL.COM,9184909002,EUFAULA,74432,MCINTOSH,dispensaries,
THE HIGHDAWAY COVE ,DAAA-RKJT-SREJ,KBYRD653@GMAIL.COM,9186173896,EUFAULA,74432,MCINTOSH,dispensaries, THE HIGHDAWAY COVE
"THRIVE EXTRACTS, LLC ",DAAA-1LIA-F2ER,REDSKYRANCHOK@GMAIL.COM,9187609429,EUFAULA,74432,MCINTOSH,dispensaries, THRIVE CANNABIS COMPANY
"WEATHERED TREASURES, LLC ",DAAA-VJFN-VOYL,HANDCCLEMENT@GMAIL.COM,4056515363,EUFAULA,74432,PITTSBURG,dispensaries, NO. 9 DISPENSARY
OSAGE DISPENSARY ,DAAA-R2J9-CI79,JOEYGRIGG2014@GMAIL.COM,9188490454,FAIRFAX,74637,OSAGE,dispensaries, OSAGE DISPENSARY
WILD HERB LLC ,DAAA-HVFK-D9DX,CHUFFMAN@WILDHERBLLC.COM,4058342029,FAIRFAX,74637,OSAGE,dispensaries, WILD HERB LLC
BENDYCO LLC ,DAAA-JXSK-UOFL,ARROWENTERPRISES83@YAHOO.COM,9185414283,FAIRLAND,74343,OTTAWA,dispensaries, THE CHEESE FAIRLAND
"GARVIN COOK VENTURES, LLC ",DAAA-M84Z-LARZ,MIN.GARVIN@GMAIL.COM,9185334585,FAIRLAND,74343,OTTAWA,dispensaries, BAKED ON MAIN
JMP AGRICULTURAL FARMS OF NORTH EASTERN OKLAHOMA INC. ,DAAA-VKDM-PNXR,USAFLYER@SBCGLOBAL.NET,4058803791,FAIRLAND,74343,OTTAWA,dispensaries, EVERGREEN WELLNESS N. GROVE
PRAIRIE FALCON INC ,DAAA-FU96-HLNO,JWF1230@GMAIL.COM,9186193221,FAIRLAND,74343,OTTAWA,dispensaries, PRAIRIE FALCOM INC
THE WACKY TOBACKY LLC ,DAAA-VJJT-0QFV,THEWACKYTOBACKYLLC@GMAIL.COM,4058314790,FAIRLAND,74343,OTTAWA,dispensaries, THE WACKY TOBACKY LLC
"ESSENTIALLY YOURS HEALTHCARE, LLC ",DAAA-EYSG-RMCD,MISSIEJONES71@YAHOO.COM,5809221107,FAIRVIEW,73737,MAJOR,dispensaries, GREEN ACRES PHARM
GOLD LEAF CANNABIS LLC ,DAAA-4YC9-4O86,GOLDLEAFCANNABISLLC@GMAIL.COM,5806141850,FAIRVIEW,73737,MAJOR,dispensaries, GOLD LEAF CANNABIS LLC
WICKED SISTER'S CANNABIS COMPANY LLC ,DAAA-4KEH-WLJ9,LZBTHDEUNK@YAHOO.COM,5804026058,FAIRVIEW,73737,MAJOR,dispensaries,
NICE D CORPORATION ,DAAA-DUWN-9QJ1,ELLERY@NICEDREAMSOK.COM,9519664778,FORT COBB,73038,CADDO,dispensaries, NICE D CORPORATION DBA NICE DREAMS
FORT GIBSON WELLNESS LLC. ,DAAA-4KGN-7SEB,CORTREPAYNE4@GMAIL.COM,9183108770,FORT GIBSON,74434,MUSKOGEE,dispensaries,
OKLAHOMA CANNABIS APOTHECARY L.L.C. ,DAAA-41L9-YVJP,MAPLESMB@HOTMAIL.COM,9188691021,FORT GIBSON,74434,MUSKOGEE,dispensaries, OKLAHOMA CANNABIS APOTHECARY L.L.C.
JOE MIRANDA ,DAAA-V1ZO-WUG5,RISINCPR@ICLOUD.COM,5807986550,FORT TOWSON,74735,CHOCTAW,dispensaries, EXTREME EARTH EXTRACTS
"CONCENTRATED MEDICATIONS, LLC ",DAAA-4YTE-KQ58,JR2736@YAHOO.COM,2147271110,FREDERICK,73542,TILLMAN,dispensaries,
PEGGY WOOD ,DAAA-NKFV-MHEY,WOODPEGGY@YMAIL.COM,5803052870,FREDERICK,73542,TILLMAN,dispensaries, BUDS N MORE
RANDY'S RENDEZVOUS LLC ,DAAA-W3S4-XNEX,18228BUDSTORE@GMAIL.COM,5803055649,FREDERICK,73542,TILLMAN,dispensaries, RANDY'S RENDEZVOUS
"2CG, LLC ",DAAA-4JZO-NZCU,183TRUCKSTOP@GMAIL.COM,5803351105,FREDERICK,73542,TILLMAN,dispensaries, 183 FLAT COUNTRY STORE
MO BOOZLE LLC ,DAAA-VJA8-QZAV,GAMBRELL75@GMAIL.COM,9185712620,GANS,74936,SEQUOYAH,dispensaries, THE HEALING CANNABIS STORE
ROBERT BARKER AND MARY BARKER ,DAAA-VKAB-ULYZ,BARKERPLANTS@GMAIL.COM,9187746681,GANS,74936,SEQUOYAH,dispensaries, MARY J'S
PARADISE DISPENSARY ,DAAA-YN9F-7NYE,PARADISEDISPENSERY@GMAIL.COM,4056482425,GEARY,73040,BLAINE,dispensaries, PARADISE HILL INC
BACKWOODS MEDICAL #2 LLC ,DAAA-FHFO-ZRRL,RLEPLASTERING@GMAIL.COM,4054017955,GEARY,73040,BLAINE,dispensaries, BACKWOODS MEDICAL #2
B LINE MEDS LLC ,DAAA-GRFW-IJLW,ROGERHUGHES26@GMAIL.COM,9187248046,GLENPOOL,74033,TULSA,dispensaries, B LINE MEDS LLC
"B-LINE RELEAF DISPENSARY, LLC ",DAAA-X98O-HXYZ,BLINEDISPENSARY@GMAIL.COM,9189380311,GLENPOOL,74033,TULSA,dispensaries, THE BEELINE BUZZ
"ICANNA, LLC ",DAAA-BTIC-RADC,PRIMALWELLNESSLLC@YAHOO.COM,5802160105,GLENPOOL,74033,TULSA,dispensaries, THE DANK BANK
KIND ALTERNATIVE WELLNESS LLC ,DAAA-41J6-DIVF,DENISE@KINDALTERNATIVE.COM,9187043752,GLENPOOL,74033,TULSA,dispensaries,
PLD GROUP LLC ,DAAA-EK1C-YQFL,PURELEAFRX@GMAIL.COM,9189957022,GLENPOOL,74033,TULSA,dispensaries, PURE LEAF DISPENSARY
MIDWEST HERBAL DISPENSARY ,DAAA-1UA7-26T6,HAMFLY00@GMAIL.COM,9518583637,GROVE,74344,DELAWARE,dispensaries, STONEY GIRL WELLNESS
PAPER PLANES LLC ,DAAA-EKCG-ZTZ9,THEHALLWAY999@GMAIL.COM,3167087267,GROVE,74344,DELAWARE,dispensaries, REFINED FLOWER OF GROVE
PRAIRIE ROSE DISPENSARY ,DAAA-EUFM-DKU5,DOUG.L.CHILDERS@GMAIL.COM,9187664623,GROVE,74344,DELAWARE,dispensaries, PRAIRIE ROSE DISPENSARY
SMOKEY'S JOINT SOCIETY ,DAAA-H5YK-JREV,WRCCGROVE@GMAIL.COM,9183143927,GROVE,74344,DELAWARE,dispensaries, SMOKEY'S JOINT
SMOKY DREAMS ,DAAA-ARU5-CVDO,SMOKYDREAMS20@GMAIL.COM,9188508414,GROVE,74344,DELAWARE,dispensaries, SMOKY DREAMS
STICKY BUDZ LLC ,DAAA-4JWH-0YEX,ERICSTANEK1976@GMAIL.COM,4792159212,GROVE,74344,DELAWARE,dispensaries, STICKY BUDZ
TERP CULTIVATORS INC ,DAAA-OCUQ-LSGQ,JIMMY.KONGCONCENTRATES@PROTONMAIL.COM,8168001841,GROVE,74344,DELAWARE,dispensaries, TERP CULTIVATORS INC
"VBHOLDINGS, LLC ",DAAA-KEQQ-HMGD,VB850350@GMAIL.COM,9183143392,GROVE,74344,DELAWARE,dispensaries, THE CCC OF GROVE
420RELEAF LLC ,DAAA-41DP-TUVT,420RELEAF@GMAIL.COM,9188144694,GROVE,74344,DELAWARE,dispensaries, 420RELEAF
AI QUN LIN LLC ,DAAA-EKCM-L72B,MATT@STACYLEGALGROUP.COM,4058167228,GUTHRIE,73044,GRADY,dispensaries, AI QUN LIN LLC
DOOBIES_GUTHRIE LLC ,DAAA-HZDX-PCZZ,TIMSTHOMAS@AOL.COM,4052466153,GUTHRIE,73044,LOGAN,dispensaries, DOOBIES_GUTHRIE
HIGH STANDARDS LLC ,DAAA-VYJA-GQEY,HIGHSTANDARDSOK@GMAIL.COM,4058085921,GUTHRIE,73044,LOGAN,dispensaries,
JANDMHEARBAL LLC ,DAAA-NKGO-JGCD,JANDMHERBALS@GMAIL.COM,4055131176,GUTHRIE,73044,LOGAN,dispensaries, JANDMHEARBAL LLC
"MAGIC GRASS, LLC ",DAAA-FH5Y-WEWQ,DIVISIONSTREETDISPENSARY@GMAIL.COM,4056645719,GUTHRIE,73044,LOGAN,dispensaries, MAGIC GRASS
MW VENTURES LLC ,DAAA-4JXF-8OYL,HUMAN.REVIVE2018@GMAIL.COM,9186073107,GUTHRIE,73044,LOGAN,dispensaries, HUMAN REVIVE
NATEGU GREEN LLC ,DAAA-QXFY-RSCP,MATT@STACYLEGALGROUP.COM,4058167532,GUTHRIE,73044,LOGAN,dispensaries, NATEGU GREEN LLC
"TAGR2, LLC ",DAAA-N19K-QCCV,GUTHRIE.OWNER@CBDPLUSUSA.COM,3212588064,GUTHRIE,73044,LOGAN,dispensaries, LOTUS GOLD
WANG WANG LLC ,DAAA-41AZ-2YKL,MATT@STACYLEGALGROUP.COM,4057353800,GUTHRIE,73044,LOGAN,dispensaries, WANG WANG LLC
ALTCARE 4 LLC ,DAAA-V1LV-DSVS,PAUL@FIRELEAFOK.COM,4054760908,GUTHRIE,73044,LOGAN,dispensaries, FIRE LEAF
CANNABLESS RETAIL 14 LLC ,DAAA-4YZB-HGJW,CSISERVICESOKC@GMAIL.COM,4054569997,GUTHRIE,73044,LOGAN,dispensaries, CANNABLESS RETAIL 14
FIRE STATION 33 ,DAAA-GJMQ-TS6D,WOODYS.33E@GMAIL.COM,4054104717,GUTHRIE,73044,LOGAN,dispensaries,
115 GREEN LLC ,DAAA-NYLN-2HJA,SSMITH7293@YAHOO.COM,4053975447,GUTHRIE,73044,LOGAN,dispensaries, ONE15 GREEN LLC
CANNA THERAPEUTIC PROFESSIONALS OF OKLAHOMA LLC. ,DAAA-EJE0-UQLI,JEFFREYLIM.MD@GMAIL.COM,8063398130,GUYMON,73942,TEXAS,dispensaries, CTP BOTANICALS PLUS
